time 	x0 	y0 	psi 	u 	heave 	trim 	roll 	z_VF 	z_VA 	X 	Y 	N 	WG1 	WG2 	WG3 	WG4 	x_0AW 	
s 	m 	m 	° 	m/s 	mm 	mm/m 	° 	mm 	mm 	N 	N 	Nm 	mm 	mm 	mm 	mm 	mm 	
3.3000	34.9963	0.0001	0.0000	0.0000	-0.0004	-0.0336	0.0104	0.0666	-0.0673	-0.2937	-0.0894	-0.7346	-0.8338	0.3501	0.1497	0.1987	0.2350
3.3250	34.9963	0.0001	0.0000	0.0000	0.0026	0.0407	0.0018	-0.0783	0.0836	-0.1867	-0.0065	1.2583	0.6935	-0.3587	0.2232	0.6605	0.0299
3.3500	34.9963	0.0001	0.0000	0.0000	-0.0021	0.0542	-0.0074	-0.1100	0.1059	0.1023	0.9120	1.0689	-0.2211	0.2627	-0.6189	-0.1359	0.2071
3.3750	34.9963	0.0001	0.0000	0.0000	-0.0214	0.0204	0.0100	-0.0620	0.0192	0.3020	-0.2289	-0.9846	0.5869	-0.0189	-0.2321	0.0385	0.1884
3.4000	34.9963	0.0001	0.0000	0.0000	0.0353	-0.0367	-0.0020	0.1084	-0.0378	0.3163	0.1978	-0.9008	-1.3755	-0.0674	0.4484	1.0374	0.0578
3.4250	34.9963	0.0001	0.0000	0.0000	-0.0539	-0.0535	-0.0004	0.0526	-0.1604	0.1415	1.2385	0.5198	0.1784	0.1899	-0.0216	-0.5694	0.0112
3.4500	34.9963	0.0001	0.0000	0.0000	0.0470	0.0328	0.0086	-0.0184	0.1123	0.2664	-1.0265	0.0267	-0.7539	0.0831	0.7128	-0.0369	0.1464
3.4750	34.9963	0.0001	0.0000	0.0000	0.0577	-0.0050	-0.0028	0.0677	0.0476	-0.0761	0.9806	1.0241	1.0042	-0.5918	-1.2163	-0.8521	-0.1380
3.5000	34.9963	0.0001	0.0000	0.0000	-0.0072	0.0649	0.0021	-0.1363	0.1220	-0.1546	0.0338	-0.8097	0.5691	-0.1645	-0.2958	-0.3244	-0.3105
3.5250	34.9963	0.0001	0.0000	0.0000	0.0219	0.0189	-0.0129	-0.0156	0.0595	-0.1260	1.6704	0.4403	-0.5319	-0.8734	0.5659	0.7217	0.1231
3.5500	34.9963	0.0001	0.0000	0.0000	-0.0584	-0.0607	0.0023	0.0623	-0.1791	-0.3972	-0.3071	-0.6404	-1.0203	-0.4025	0.2133	0.3589	-0.0960
3.5750	34.9963	0.0001	0.0000	0.0000	-0.0101	0.0246	0.0074	-0.0590	0.0388	-0.2902	0.6178	1.4529	-1.7306	0.0200	0.7911	0.6133	-0.7768
3.6000	34.9963	0.0001	0.0000	0.0000	-0.0334	-0.0637	0.0032	0.0933	-0.1601	-0.1974	-0.4962	-0.6021	-1.0380	-0.4072	0.1840	0.0102	-0.3105
3.6250	34.9963	0.0001	0.0000	0.0000	0.0186	0.0241	0.0099	-0.0295	0.0666	0.2557	1.0574	0.3129	0.3028	0.0831	-0.3790	0.5709	0.5102
3.6500	34.9963	0.0001	0.0000	0.0000	0.0715	0.0010	-0.0064	0.0694	0.0736	0.3947	0.1174	-1.3174	1.4216	0.1462	0.2476	0.3730	0.0345
3.6750	34.9963	0.0001	0.0000	0.0000	-0.0352	0.0343	-0.0122	-0.1034	0.0331	0.2486	0.8458	0.2166	-1.5530	0.4764	-0.4965	-0.0558	-0.3898
3.7000	34.9963	0.0001	0.0000	0.0000	-0.0200	0.0636	-0.0060	-0.1465	0.1065	0.1986	-1.5917	-0.3344	-0.3987	-0.1063	-0.5455	-0.7437	0.2211
3.7250	34.9963	0.0001	0.0000	0.0000	-0.0218	-0.0579	-0.0012	0.0936	-0.1371	0.0523	0.3764	0.6244	0.3116	0.0880	-0.2273	-0.6259	0.3470
3.7500	34.9963	0.0001	0.0000	0.0000	0.0183	0.0521	0.0001	-0.0854	0.1221	-0.1154	-0.8981	-1.4484	-0.1057	-0.7375	0.5659	0.1987	0.1231
3.7750	34.9963	0.0001	0.0000	0.0000	0.0128	-0.0499	0.0018	0.1122	-0.0865	-0.1654	1.1989	0.0873	0.0630	-0.5238	0.0028	-0.0699	-0.2033
3.8000	34.9963	0.0001	0.0000	0.0000	0.0643	-0.0254	0.0012	0.1149	0.0138	-0.1688	-0.3284	-1.2235	0.1341	-0.6598	0.3897	-0.0605	0.1791
3.8250	34.9963	0.0001	0.0000	0.0000	-0.0596	0.0090	0.0016	-0.0775	-0.0418	-0.4115	-0.5847	0.8844	-0.1856	-0.4461	0.2428	0.5191	-0.1660
3.8500	34.9963	0.0001	0.0000	0.0000	-0.0437	0.0359	-0.0132	-0.1151	0.0277	0.2164	0.4231	0.8391	-0.6207	-0.0479	-0.6875	-0.4328	-0.4551
3.8750	34.9963	0.0001	0.0000	0.0000	-0.0371	0.0046	0.0151	-0.0463	-0.0279	0.1807	0.3128	-0.3095	0.2762	0.6026	0.1154	0.6039	-0.5204
3.9000	34.9963	0.0001	0.0000	0.0000	0.0240	-0.0119	0.0033	0.0476	0.0003	0.1022	0.3174	-0.8670	1.1640	-0.1596	0.1449	0.3542	0.2724
3.9250	34.9963	0.0001	0.0000	0.0000	-0.0230	-0.0263	-0.0018	0.0293	-0.0753	-0.2902	-1.1888	-1.1732	0.1429	0.7337	0.0616	-0.2254	0.0672
3.9500	34.9963	0.0001	0.0000	0.0000	0.0461	-0.0172	0.0018	0.0803	0.0118	0.0879	-0.7346	0.5397	0.9244	0.4570	0.2329	0.0055	0.2350
3.9750	34.9963	0.0001	0.0000	0.0000	-0.0183	0.0067	-0.0127	-0.0315	-0.0051	0.1486	-0.3337	0.1766	-0.2921	0.2336	-0.7316	-0.7767	0.4076
4.0000	34.9963	0.0001	0.0000	0.0000	-0.0545	0.0416	0.0021	-0.1372	0.0283	-0.0939	-0.0531	-0.6143	-2.0770	-0.5141	-0.6091	-0.4752	0.2071
4.0250	34.9963	0.0001	0.0000	0.0000	0.0106	0.0300	-0.0064	-0.0491	0.0703	-0.0833	0.6180	-0.2050	0.3916	-0.1209	0.9037	0.6793	0.2444
4.0500	34.9963	0.0001	0.0000	0.0000	-0.0048	-0.0397	0.0091	0.0743	-0.0839	-0.2474	-0.8637	0.3841	0.0985	-0.3733	-0.0462	0.2646	-0.1100
4.0750	34.9963	0.0001	0.0000	0.0000	-0.0084	-0.0155	-0.0028	0.0225	-0.0393	-0.2937	0.0729	0.4656	0.0009	0.5346	-0.2958	0.5097	-0.4644
4.1000	34.9963	0.0001	0.0000	0.0000	0.0093	-0.0214	-0.0078	0.0519	-0.0332	-0.2830	-0.0167	-0.4942	0.0719	0.7386	-0.1881	-0.9134	-0.3851
4.1250	34.9963	0.0001	0.0000	0.0000	0.0171	0.0381	0.0076	-0.0587	0.0929	0.0773	0.2920	-0.4986	-1.1357	-0.0820	-0.7021	0.4437	0.2024
4.1500	34.9963	0.0001	0.0000	0.0000	0.0404	0.0550	-0.0063	-0.0690	0.1498	0.1201	-0.0429	1.1382	0.3649	0.7968	0.1399	-0.2867	0.4216
4.1750	34.9963	0.0001	0.0000	0.0000	-0.0355	0.0426	0.0059	-0.1203	0.0492	0.0202	-1.7043	-0.5860	0.0719	0.7046	-0.2273	-0.3291	-0.0774
4.2000	34.9963	0.0001	0.0000	0.0000	0.0375	0.0071	-0.0066	0.0234	0.0517	-0.1689	0.6833	0.6746	0.3116	-0.2616	0.3749	0.0007	-0.0494
4.2250	34.9963	0.0001	0.0000	0.0000	-0.0331	-0.0673	0.0017	0.1008	-0.1669	-0.2296	-0.7376	-1.4306	-0.6029	0.8842	-0.2910	0.1091	-0.1706
4.2500	34.9963	0.0001	0.0000	0.0000	0.0302	0.0273	0.0076	-0.0241	0.0845	0.1308	0.2319	0.1165	0.0719	0.4910	-0.1391	0.6464	0.1278
4.2750	34.9963	0.0001	0.0000	0.0000	0.0335	-0.0133	-0.0048	0.0599	0.0071	-0.2438	-0.8679	0.0990	-0.1323	-0.4267	-0.4084	0.2505	-0.0168
4.3000	34.9963	0.0001	0.0000	0.0000	-0.0173	0.0593	0.0041	-0.1352	0.1007	-0.2403	-0.7704	-0.4231	-0.2122	-0.0432	0.1106	0.1091	-0.3851
4.3250	34.9963	0.0001	0.0000	0.0000	0.0338	0.0241	-0.0091	-0.0141	0.0818	-0.1653	0.9796	-0.1853	-1.3044	-0.1402	-1.3289	-0.5459	-0.3012
4.3500	34.9963	0.0001	0.0000	0.0000	-0.0505	-0.0551	-0.0038	0.0592	-0.1601	0.3805	0.8502	0.0805	-0.0524	-0.6695	0.2868	-0.7014	0.1744
4.3750	34.9963	0.0001	0.0000	0.0000	-0.0083	0.0274	0.0096	-0.0628	0.0462	0.4019	0.3161	1.2395	0.0364	0.4084	-0.0853	0.1185	-0.0541
4.4000	34.9963	0.0001	0.0000	0.0000	-0.0040	-0.0763	0.0078	0.1479	-0.1559	0.1129	-1.4889	-1.0199	-0.4875	0.5298	-0.0510	-0.0888	0.3843
4.4250	34.9963	0.0001	0.0000	0.0000	0.0151	-0.0149	0.0025	0.0447	-0.0145	0.2057	-0.6348	-0.8794	1.5282	-0.3199	0.1449	0.4531	0.4449
4.4500	34.9963	0.0001	0.0000	0.0000	0.0067	0.0520	-0.0162	-0.0967	0.1101	0.0452	1.3401	0.2829	1.0042	0.5395	-0.2811	0.1327	0.3796
4.4750	34.9963	0.0001	0.0000	0.0000	-0.0363	-0.0054	-0.0064	-0.0256	-0.0470	-0.0690	-0.6091	-0.4324	1.9100	-0.1111	-0.0510	0.2646	-0.2406
4.5000	34.9963	0.0001	0.0000	0.0000	0.0766	0.0055	0.0025	0.0656	0.0876	-0.1582	0.5241	1.4448	1.8567	-0.8831	-0.1734	0.6699	0.6641
4.5250	34.9963	0.0001	0.0000	0.0000	-0.0228	-0.0522	0.0106	0.0812	-0.1267	-0.2831	0.4872	0.9305	0.7556	0.2240	0.4288	-0.0228	-0.1473
4.5500	34.9963	0.0001	0.0000	0.0000	0.0420	0.0141	0.0156	0.0139	0.0701	-0.2366	-0.1169	-1.1270	0.4360	0.2384	0.2133	-0.8710	0.1977
4.5750	34.9963	0.0001	0.0000	0.0000	0.0353	0.0112	-0.0069	0.0131	0.0575	0.1129	-0.0971	-0.9108	-0.5852	-0.6306	0.0763	0.5945	-0.1753
4.6000	34.9963	0.0001	0.0000	0.0000	-0.0608	0.0032	-0.0127	-0.0673	-0.0544	0.2664	0.4408	1.5312	-1.3577	-0.0966	0.1497	0.0526	0.3563
4.6250	34.9963	0.0001	0.0000	0.0000	0.0420	0.0111	-0.0055	0.0199	0.0640	0.3734	-0.7332	-0.3301	0.1962	0.2384	-0.5895	0.0337	-0.2406
4.6500	34.9963	0.0001	0.0000	0.0000	-0.0119	-0.0251	0.0059	0.0380	-0.0618	0.2235	0.9661	0.6444	0.1075	0.1171	0.4337	0.0243	-0.0727
4.6750	34.9963	0.0001	0.0000	0.0000	0.0107	0.0304	0.0126	-0.0499	0.0712	0.1879	0.2985	-1.1105	1.1463	0.1948	0.8205	0.5474	-0.0447
4.7000	34.9963	0.0001	0.0000	0.0000	0.0241	-0.0404	0.0158	0.1046	-0.0563	0.1629	0.6756	0.4984	1.4749	0.0249	-0.4133	-0.8804	-0.4831
4.7250	34.9963	0.0001	0.0000	0.0000	-0.1057	0.0195	-0.0082	-0.1446	-0.0669	-0.1296	-1.0268	0.4480	-1.4731	-0.6306	0.3259	0.2788	0.1464
4.7500	34.9963	0.0001	0.0000	0.0000	0.0208	0.0179	-0.0098	-0.0148	0.0564	-0.2794	0.4588	0.5653	-1.2245	-0.6986	0.5120	0.6746	0.0532
4.7750	34.9963	0.0001	0.0000	0.0000	-0.0122	-0.0281	-0.0126	0.0436	-0.0681	-0.1653	0.1907	-0.6830	0.9509	0.0880	-0.1245	-0.3856	0.2817
4.8000	34.9963	0.0001	0.0000	0.0000	0.0434	0.0381	0.0014	-0.0324	0.1192	-0.3116	0.1535	-0.7760	-0.8871	-0.1111	0.6540	-0.4658	0.1185
4.8250	34.9963	0.0001	0.0000	0.0000	0.0272	-0.0318	0.0120	0.0905	-0.0361	-0.0298	-0.4007	0.5883	0.0897	-0.3393	-0.0119	-0.0888	0.4542
4.8500	34.9963	0.0001	0.0000	0.0000	-0.0398	0.0572	-0.0074	-0.1536	0.0741	0.0737	-1.2224	-0.1385	-0.8604	-0.3199	-0.1979	0.2269	0.6361
4.8750	34.9963	0.0001	0.0000	0.0000	-0.0216	0.0016	0.0022	-0.0249	-0.0184	0.2842	0.1137	0.4496	-0.7361	0.7046	0.8009	0.5851	0.2910
4.9000	34.9963	0.0001	0.0000	0.0000	0.0255	-0.0230	0.0040	0.0712	-0.0202	0.2984	0.0128	-0.5774	-0.0702	-0.5578	-0.4868	-0.9982	0.6407
4.9250	34.9963	0.0001	0.0000	0.0000	-0.0200	-0.0165	0.0007	0.0129	-0.0530	0.0951	0.6281	0.3108	-0.3809	-0.2083	-0.3693	0.1044	-0.2965
4.9500	34.9963	0.0001	0.0000	0.0000	0.0212	-0.0464	-0.0027	0.1135	-0.0711	-0.1724	-1.9974	-0.6504	0.5780	0.7143	0.3259	0.1657	-0.0820
4.9750	34.9963	0.0001	0.0000	0.0000	0.0257	0.0691	0.0024	-0.1118	0.1633	0.0737	0.2679	0.6580	0.2762	0.1753	-0.2468	0.4767	-0.2919
5.0000	34.9963	0.0001	0.0000	0.0000	-0.0005	0.0333	-0.0115	-0.0667	0.0657	-0.1582	-0.8644	-1.2465	0.3738	-0.0092	0.3505	0.2741	0.0672
5.0250	34.9963	0.0001	0.0000	0.0000	0.0173	0.0765	-0.0060	-0.1351	0.1696	0.1629	-0.3042	-1.1433	1.7768	-0.1694	-0.2811	-1.2150	0.0066
5.0500	34.9963	0.0001	0.0000	0.0000	-0.0160	-0.0109	0.0021	0.0057	-0.0377	-0.3544	-0.8951	-0.7147	-1.7128	-0.2131	-0.0559	0.2646	0.3330
5.0750	34.9963	0.0001	0.0000	0.0000	0.0263	-0.0057	-0.0032	0.0377	0.0150	-0.3402	-0.0065	1.2583	0.9244	-0.1694	0.0127	0.6417	0.0159
5.1000	34.9963	0.0001	0.0000	0.0000	0.0158	0.0147	0.0209	-0.0134	0.0449	0.1165	0.9049	1.2867	0.3738	-0.3102	0.1840	-0.0369	-0.7349
5.1250	34.9963	0.0001	0.0000	0.0000	-0.0276	-0.0104	-0.0146	-0.0070	-0.0483	0.2628	1.2792	0.5039	-0.5763	-0.2131	-0.7120	-0.3291	-0.0587
5.1500	34.9963	0.0001	0.0000	0.0000	-0.0626	-0.0140	0.0024	-0.0347	-0.0906	0.3377	-0.0675	-0.9941	-1.3133	0.5444	-0.0412	-0.5317	-0.2313
5.1750	34.9963	0.0001	0.0000	0.0000	0.0259	-0.0114	0.0029	0.0485	0.0032	0.0737	0.1329	1.5084	-0.5319	0.9910	-0.5798	-0.2678	-0.2219
5.2000	34.9963	0.0001	0.0000	0.0000	-0.0375	-0.0541	0.0008	0.0702	-0.1452	-0.3401	-0.5068	-0.2754	0.2495	-0.1257	0.0469	0.1704	-0.2126
5.2250	34.9963	0.0001	0.0000	0.0000	0.0335	0.0132	0.0145	0.0072	0.0598	-0.2224	0.8686	-0.0702	0.6757	0.5880	0.6050	0.1846	-0.3991
5.2500	34.9963	0.0001	0.0000	0.0000	0.0315	-0.0229	-0.0001	0.0770	-0.0140	-0.3544	-0.7418	-1.7157	0.0186	-0.1499	0.4533	0.4767	-0.1846
5.2750	34.9963	0.0001	0.0000	0.0000	-0.0560	0.0317	-0.0116	-0.1191	0.0071	0.0951	-0.0437	1.1653	-0.8693	-0.4753	-0.4133	0.0055	0.3190
5.3000	34.9963	0.0001	0.0000	0.0000	0.0517	0.0235	-0.0106	0.0049	0.0986	0.3662	-1.1796	-0.6302	1.8034	-0.1645	-0.0510	-0.2678	-0.2546
5.3250	34.9963	0.0001	0.0000	0.0000	-0.0319	-0.0493	-0.0018	0.0662	-0.1299	-0.1582	-1.2355	-1.3879	-0.6295	-0.0577	0.1546	0.6322	-0.3199
5.3500	34.9963	0.0001	0.0000	0.0000	0.0170	0.0294	0.0154	-0.0416	0.0755	-0.1439	0.9926	-0.1724	0.1341	0.0977	-0.4623	-0.0841	-0.4551
5.3750	34.9963	0.0001	0.0000	0.0000	-0.0057	-0.0287	0.0137	0.0514	-0.0629	0.2414	-0.6200	-0.9211	0.4004	-0.0674	-0.8246	0.4908	-0.6836
5.4000	34.9963	0.0001	0.0000	0.0000	-0.1039	0.0067	-0.0078	-0.1173	-0.0904	-0.0476	0.4807	1.5424	-1.0380	-0.2908	0.6344	0.0573	0.0578
5.4250	34.9963	0.0001	0.0000	0.0000	-0.0265	-0.0124	0.0051	-0.0018	-0.0512	0.1878	-0.9143	-0.5369	-0.8959	-0.1985	-0.6973	-0.8898	-0.2453
5.4500	34.9963	0.0001	0.0000	0.0000	0.0155	-0.0133	-0.0016	0.0420	-0.0110	-0.2545	0.0261	-0.9859	-0.6207	0.5298	-0.0902	0.1233	-0.1753
5.4750	34.9963	0.0001	0.0000	0.0000	0.0885	0.0298	0.0019	0.0291	0.1478	-0.2153	0.7368	-0.1440	-1.7128	0.1317	0.0224	-0.4045	-0.2359
5.5000	34.9963	0.0001	0.0000	0.0000	0.0448	-0.0137	0.0083	0.0721	0.0176	-0.3509	-0.6800	0.5094	0.9687	0.3890	-0.0755	0.5003	0.2024
5.5250	34.9963	0.0001	0.0000	0.0000	0.0005	0.0051	0.0009	-0.0097	0.0108	0.0345	-0.5068	-0.2754	-0.2034	0.1559	-0.2468	-0.1171	-0.2919
5.5500	34.9963	0.0001	0.0000	0.0000	-0.0436	-0.0105	0.0034	-0.0227	-0.0646	-0.2581	0.5152	0.4805	-0.7094	0.1268	0.2672	0.1374	0.2257
5.5750	34.9963	0.0001	0.0000	0.0000	0.0027	-0.0232	0.0029	0.0489	-0.0435	-0.3294	0.1733	-0.5597	0.6490	-0.5918	0.2623	0.0621	-0.1567
5.6000	34.9963	0.0001	0.0000	0.0000	-0.0031	-0.0685	-0.0028	0.1332	-0.1393	0.1165	0.2939	0.6837	0.6313	0.0977	0.1007	0.1280	-0.0914
5.6250	34.9963	0.0001	0.0000	0.0000	0.0379	-0.0153	0.0002	0.0683	0.0075	0.0451	-0.5283	0.7996	0.9599	-0.4218	-0.1784	-0.8050	0.0439
5.6500	34.9963	0.0001	0.0000	0.0000	-0.0300	0.0149	-0.0048	-0.0597	-0.0003	0.0737	-1.1822	-0.5486	-0.6562	0.1365	0.2133	0.3306	0.1744
5.6750	34.9963	0.0001	0.0000	0.0000	-0.0470	0.0153	0.0007	-0.0774	-0.0165	-0.1867	1.2204	0.2491	-1.1179	0.3210	-0.0315	0.2552	0.3236
5.7000	34.9963	0.0001	0.0000	0.0000	-0.0480	0.0146	0.0005	-0.0772	-0.0189	0.1593	-0.9802	-1.8105	-0.4786	0.6220	-0.1832	-0.3385	-0.2266
5.7250	34.9963	0.0001	0.0000	0.0000	0.0115	-0.0366	0.0108	0.0844	-0.0614	-0.3294	-1.0980	-0.6622	-0.1146	0.0200	0.0714	0.3825	-0.1753
5.7500	34.9963	0.0001	0.0000	0.0000	0.0238	0.0108	-0.0062	0.0024	0.0452	-0.2367	-0.1522	1.1989	0.2495	-0.2762	0.8694	0.1138	0.1698
5.7750	34.9963	0.0001	0.0000	0.0000	0.0327	-0.0008	-0.0055	0.0343	0.0311	0.0345	-1.0141	-0.3545	-1.5530	-0.4802	-0.1489	-0.2019	-0.1473
5.8000	34.9963	0.0001	0.0000	0.0000	0.0395	-0.0177	0.0123	0.0747	0.0043	0.0595	0.9610	0.3866	1.2884	0.6026	0.1007	0.2835	-0.2359
5.8250	34.9963	0.0001	0.0000	0.0000	-0.0343	0.0804	-0.0030	-0.1943	0.1258	0.3020	-0.4525	-1.1211	-0.2122	0.5249	0.1938	-0.7532	-0.3572
5.8500	34.9963	0.0001	0.0000	0.0000	0.0004	-0.0274	0.0094	0.0548	-0.0541	0.0594	0.0739	1.6749	0.6313	-0.4218	-1.1330	0.3872	0.3330
5.8750	34.9963	0.0001	0.0000	0.0000	-0.0343	0.0065	0.0030	-0.0472	-0.0213	0.1522	0.0771	0.7506	0.7112	0.5444	-0.0706	-0.3574	-0.1380
5.9000	34.9963	0.0001	0.0000	0.0000	-0.0243	-0.0720	-0.0027	0.1190	-0.1676	0.2164	0.8609	0.9903	-1.1712	-0.3539	-0.0265	-0.1547	-0.3012
5.9250	34.9963	0.0001	0.0000	0.0000	0.0594	0.0115	0.0061	0.0364	0.0823	-0.0833	0.9796	-0.1853	-0.5231	-0.1160	-0.4084	0.3024	-0.5157
5.9500	34.9963	0.0001	0.0000	0.0000	0.0369	-0.0110	-0.0125	0.0589	0.0150	-0.2117	1.2739	0.6673	0.1607	0.1753	0.1644	0.2788	0.0392
5.9750	34.9963	0.0001	0.0000	0.0000	0.0056	0.0176	0.0045	-0.0295	0.0407	-0.2474	-1.3994	-0.0602	0.7556	0.1413	-0.5847	0.0715	0.1791
6.0000	34.9963	0.0001	0.0000	0.0000	0.0328	0.0197	0.0093	-0.0064	0.0720	-0.1689	0.9398	1.0400	1.1019	-0.0043	-0.4573	0.0715	-0.1660
6.0250	34.9963	0.0001	0.0000	0.0000	-0.0476	-0.0642	0.0035	0.0802	-0.1755	-0.2795	0.1449	-0.9249	0.4893	-0.4025	-0.0265	-0.7485	-0.1660
6.0500	34.9963	0.0001	0.0000	0.0000	-0.0057	0.0173	0.0103	-0.0401	0.0287	0.0987	1.4441	0.3855	-2.1124	-0.6937	1.0065	-0.7437	0.2257
6.0750	34.9963	0.0001	0.0000	0.0000	-0.0145	-0.0547	0.0075	0.0944	-0.1233	0.2092	-0.7834	-0.4359	-1.4731	0.0297	-0.2028	0.0762	-0.1986
6.1000	34.9963	0.0001	0.0000	0.0000	0.0078	0.0651	0.0001	-0.1217	0.1374	0.0951	0.0289	1.4058	1.6258	0.3113	0.2183	0.2788	-0.1613
6.1250	34.9963	0.0001	0.0000	0.0000	0.0038	0.0199	-0.0181	-0.0359	0.0434	0.2878	-0.6345	-0.0641	1.2263	-0.1742	-0.7511	0.6887	0.1091
6.1500	34.9963	0.0001	0.0000	0.0000	0.0291	-0.0126	0.0105	0.0542	0.0039	0.2735	0.7374	0.2501	-0.3632	0.1171	0.3112	-0.8851	0.2071
6.1750	34.9963	0.0001	0.0000	0.0000	0.0231	0.0032	0.0074	0.0167	0.0295	0.1450	0.3623	-0.5978	0.2495	-0.4607	0.0811	0.1421	0.0578
6.2000	34.9963	0.0001	0.0000	0.0000	-0.0259	-0.0569	0.0005	0.0874	-0.1392	0.2485	-0.4589	0.7276	-0.3809	0.1753	-1.0890	0.8961	0.4356
6.2250	34.9963	0.0001	0.0000	0.0000	0.0019	0.0149	0.0046	-0.0276	0.0315	0.1486	-0.8351	0.3282	-0.3899	-0.1451	-0.2713	0.1940	0.5801
6.2500	34.9963	0.0001	0.0000	0.0000	-0.0226	0.0295	-0.0217	-0.0813	0.0360	-0.3295	-0.1144	0.4493	2.0609	-0.2228	0.0959	0.2411	0.5661
6.2750	34.9963	0.0001	0.0000	0.0000	-0.0466	0.0210	0.0048	-0.0884	-0.0049	-0.1047	0.5063	-0.4838	-0.3987	-0.4072	-0.4280	-0.7296	-0.4644
6.3000	34.9963	0.0001	0.0000	0.0000	0.0060	-0.0447	-0.0070	0.0950	-0.0831	-0.3937	-0.2723	-0.8870	-0.4253	-0.3102	-0.0412	0.6511	0.0019
6.3250	34.9963	0.0001	0.0000	0.0000	-0.0295	-0.0222	0.0093	0.0148	-0.0738	0.2806	-1.7746	-0.4868	-1.1978	0.4861	-0.2664	-0.1124	-0.0354
6.3500	34.9963	0.0001	0.0000	0.0000	0.0005	0.0006	0.0021	-0.0006	0.0017	-0.3865	-0.5181	-0.3426	-1.1179	-0.1985	0.2575	-0.2066	-0.2919
6.3750	34.9963	0.0001	0.0000	0.0000	0.0346	0.0178	-0.0078	-0.0009	0.0700	-0.3259	0.2130	-0.1270	-0.3099	0.5444	0.3309	-0.2113	0.0672
6.4000	34.9963	0.0001	0.0000	0.0000	-0.0893	0.0005	-0.0053	-0.0904	-0.0883	-0.0548	0.2758	-0.8238	-0.3543	-0.2276	-0.2910	-0.5034	0.0858
6.4250	34.9963	0.0001	0.0000	0.0000	0.0356	0.0212	-0.0038	-0.0065	0.0777	0.1165	0.3994	-0.0835	-0.0435	0.3113	-0.4623	0.3966	0.1091
6.4500	34.9963	0.0001	0.0000	0.0000	-0.0403	-0.0447	0.0123	0.0485	-0.1292	0.3163	-0.9453	0.4161	0.5070	-0.4267	0.6246	-0.0134	-0.0214
6.4750	34.9963	0.0001	0.0000	0.0000	0.0411	0.0327	0.0006	-0.0240	0.1062	0.2664	-0.3797	0.3560	-0.1412	0.8163	0.6002	-0.5789	-0.2266
6.5000	34.9963	0.0001	0.0000	0.0000	0.0673	0.0074	-0.0002	0.0525	0.0821	0.2806	-0.6177	-0.5814	0.1341	-0.2228	-0.2371	-0.4045	0.1931
6.5250	34.9963	0.0001	0.0000	0.0000	-0.0794	-0.0207	0.0053	-0.0382	-0.1206	0.3127	0.9268	-0.2094	0.8444	-0.3636	0.5463	-0.0982	-0.2826
6.5500	34.9963	0.0001	0.0000	0.0000	-0.0091	0.0330	-0.0120	-0.0746	0.0565	-0.3294	-0.6112	-1.1933	0.4360	-0.7618	0.1889	-0.3668	0.0252
6.5750	34.9963	0.0001	0.0000	0.0000	-0.0909	-0.0283	0.0014	-0.0345	-0.1473	-0.2652	-0.0443	0.7713	0.8799	0.3258	0.3798	0.8160	0.3470
6.6000	34.9963	0.0001	0.0000	0.0000	0.0531	-0.0138	0.0026	0.0806	0.0255	-0.0940	-1.0236	-0.4762	0.5602	-0.5189	0.7911	-0.2819	-0.1753
6.6250	34.9963	0.0001	0.0000	0.0000	0.0094	0.0107	-0.0000	-0.0118	0.0306	0.0737	-0.9181	-1.2434	-0.7627	-0.2762	-0.2028	-0.5128	0.0952
6.6500	34.9963	0.0001	0.0000	0.0000	0.0069	0.0074	0.0143	-0.0079	0.0218	-0.2331	-0.6082	-1.6964	-1.9792	-0.1111	0.1449	0.6086	0.0299
6.6750	34.9963	0.0001	0.0000	0.0000	0.0341	-0.0185	0.0006	0.0710	-0.0027	0.3020	-0.4933	-1.1051	-0.6918	-0.5189	-0.3594	0.2930	0.1931
6.7000	34.9963	0.0001	0.0000	0.0000	-0.0921	-0.0084	0.0056	-0.0755	-0.1088	0.2664	0.1244	1.3594	-0.9137	0.6997	0.0469	-0.1406	0.2444
6.7250	34.9963	0.0001	0.0000	0.0000	0.0289	0.0336	-0.0065	-0.0380	0.0958	-0.1118	0.3737	0.7062	-0.6562	0.7337	0.2379	-0.7579	0.0998
6.7500	34.9963	0.0001	0.0000	0.0000	0.0174	0.0061	-0.0032	0.0052	0.0295	0.1807	-0.6726	-1.3665	0.1696	-0.6161	-0.1587	0.1940	-0.0307
6.7750	34.9963	0.0001	0.0000	0.0000	0.0224	-0.0049	0.0061	0.0320	0.0127	0.3413	1.1235	-0.0714	0.9865	-0.1209	-0.4476	-0.0087	-0.6230
6.8000	34.9963	0.0001	0.0000	0.0000	0.0317	-0.0017	0.0067	0.0350	0.0284	0.2628	-1.1648	-0.6719	1.6081	-0.6112	0.2868	0.5615	0.1325
6.8250	34.9963	0.0001	0.0000	0.0000	-0.0596	-0.0518	0.0073	0.0435	-0.1627	-0.0119	-0.0166	0.7425	-1.4198	0.1608	0.4043	0.2458	0.3656
6.8500	34.9963	0.0001	0.0000	0.0000	-0.0102	0.0274	-0.0087	-0.0648	0.0444	-0.2545	1.1809	1.0531	1.6524	0.5298	-1.1673	-0.1406	0.2164
