time 	x0 	y0 	psi 	u 	heave 	trim 	roll 	z_VF 	z_VA 	X 	Y 	N 	WG1 	WG2 	WG3 	WG4 	x_0AW 	
s 	m 	m 	° 	m/s 	mm 	mm/m 	° 	mm 	mm 	N 	N 	Nm 	mm 	mm 	mm 	mm 	mm 	
100.0500	59.3116	0.0001	0.0000	0.3040	-5.1990	-2.3895	0.0421	-0.4439	-9.9541	29.9499	-2.3910	1.1489	-33.4984	-13.2502	21.6606	21.1819	27.8660
100.0750	59.3192	0.0001	0.0000	0.3040	-4.6560	-2.9724	0.0415	1.2591	-10.5711	45.1189	1.4094	2.2863	-32.5217	-14.7261	20.9213	17.8692	28.0479
100.1000	59.3268	0.0001	0.0000	0.3000	-3.8630	-3.5422	0.0441	3.1860	-10.9119	21.8017	-1.2268	-3.2947	-31.9001	-16.5420	17.5920	15.0890	29.1717
100.1250	59.3343	0.0001	0.0000	0.3000	-3.1228	-4.0716	0.0425	4.9797	-11.2252	38.7759	4.5629	-1.8521	-30.0533	-18.2851	14.2775	11.6209	34.0819
100.1500	59.3418	0.0001	0.0000	0.2960	-2.2672	-4.4697	0.0408	6.6275	-11.1620	19.8717	-0.1200	-1.0219	-29.1386	-19.6592	12.3877	6.6871	33.5783
100.1750	59.3492	0.0001	0.0000	0.3000	-1.5578	-4.8658	0.0258	8.1251	-11.2407	29.2400	2.2224	-0.8459	-27.3894	-20.3972	9.0976	3.3603	34.9772
100.2000	59.3567	0.0001	0.0000	0.2920	-0.5148	-5.1926	0.0308	9.8185	-10.8482	28.4016	-2.0851	-2.4836	-24.2195	-20.4604	5.8516	-0.7440	33.3544
100.2250	59.3640	0.0001	0.0000	0.2920	0.3048	-5.3770	0.0312	11.0050	-10.3955	31.4589	-0.1170	-0.2883	-21.6799	-20.4458	3.0951	-5.5175	35.2383
100.2500	59.3713	0.0001	0.0000	0.2880	1.1357	-5.5722	0.0311	12.2243	-9.9529	37.1598	-1.2387	-3.7560	-17.3735	-20.4846	-0.5181	-9.4804	33.4757
100.2750	59.3785	0.0001	0.0000	0.2920	1.9529	-5.6589	0.0283	13.2141	-9.3083	33.1535	0.4898	-1.2070	-15.7574	-20.5429	-4.9880	-13.4104	30.5286
100.3000	59.3858	0.0001	0.0000	0.2800	2.7442	-5.5683	0.0135	13.8251	-8.3368	35.6508	0.4340	-0.7281	-11.8771	-19.9602	-8.5523	-17.3310	29.1717
100.3250	59.3928	0.0001	0.0000	0.2880	3.4038	-5.4779	-0.0027	14.3049	-7.4973	22.0443	0.7128	-1.4645	-8.8759	-17.6248	-11.9843	-20.9642	30.6079
100.3500	59.4000	0.0001	0.0000	0.2800	4.0985	-5.2234	0.0048	14.4930	-6.2961	26.8319	0.2587	-3.1775	-5.8835	-16.4741	-16.4641	-24.6869	28.9618
100.3750	59.4070	0.0001	0.0000	0.2800	4.6894	-5.0245	0.0044	14.6882	-5.3093	13.6000	0.2199	0.4940	-0.2540	-15.1583	-20.1018	-26.4398	27.2411
100.4000	59.4140	0.0001	0.0000	0.2760	5.2044	-4.6909	-0.0011	14.5393	-4.1305	24.3739	1.1985	-1.5472	5.7219	-11.4683	-23.7052	-30.2849	22.9418
100.4250	59.4209	0.0001	0.0000	0.2760	5.4758	-4.2383	-0.0167	13.9100	-2.9584	18.9727	0.0957	-0.6404	7.0182	-9.5115	-26.4958	-32.6646	18.8662
100.4500	59.4278	0.0001	0.0000	0.2720	5.6901	-3.8217	-0.0123	13.2953	-1.9152	26.4002	0.2449	-0.6899	12.4169	-6.2536	-29.2523	-34.0877	18.8896
100.4750	59.4346	0.0001	0.0000	0.2720	5.8707	-3.2704	-0.0141	12.3788	-0.6374	21.9444	-0.5512	0.6884	14.1306	-2.0440	-31.6317	-34.3563	13.1306
100.5000	59.4414	0.0001	0.0000	0.2680	5.9350	-2.7251	-0.0226	11.3580	0.5121	22.3868	-0.4769	-1.5990	17.5848	0.1798	-33.8887	-33.4186	10.7152
100.5250	59.4481	0.0001	0.0000	0.2680	5.7240	-2.1152	-0.0406	9.9332	1.5148	18.6516	-0.1243	0.3510	20.0265	3.2143	-35.1176	-31.9154	6.9521
100.5500	59.4548	0.0001	0.0000	0.2600	5.5434	-1.4839	-0.0336	8.4964	2.5905	13.8141	-2.0670	-0.9763	22.0600	6.2052	-36.1164	-29.4933	2.5454
100.5750	59.4613	0.0001	0.0000	0.2640	5.2500	-0.7656	-0.0496	6.7735	3.7266	12.8937	-2.0135	-1.7948	23.3208	8.0891	-35.9352	-26.7131	-1.5581
100.6000	59.4679	0.0001	0.0000	0.2600	4.7501	-0.1537	-0.0519	5.0559	4.4443	8.7875	0.1217	-0.6148	25.9935	9.2787	-35.7834	-23.3580	-6.8460
100.6250	59.4744	0.0001	0.0000	0.2600	4.2778	0.5071	-0.0552	3.2686	5.2870	10.4178	2.2629	-0.4406	26.3575	11.7307	-34.7504	-19.2301	-8.2030
100.6500	59.4809	0.0001	0.0000	0.2520	3.6481	1.0838	-0.0438	1.4914	5.8048	11.2169	1.3861	-3.1889	28.6574	12.4152	-32.4102	-16.1812	-12.9640
100.6750	59.4872	0.0001	0.0000	0.2600	2.9940	1.7263	-0.0389	-0.4414	6.4293	14.3170	-1.1097	0.5306	27.4142	13.9641	-30.7701	-11.7612	-16.2981
100.7000	59.4937	0.0001	0.0000	0.2480	2.1457	2.2684	-0.0391	-2.3685	6.6598	15.8083	0.0988	1.3300	30.0780	13.3183	-29.5411	-9.2448	-17.9115
100.7250	59.4999	0.0001	0.0000	0.2520	1.2888	2.7899	-0.0387	-4.2632	6.8408	12.8508	-1.5248	0.0928	29.8116	14.0369	-25.5607	-6.4458	-20.5741
100.7500	59.5062	0.0001	0.0000	0.2480	0.4782	3.1797	-0.0473	-5.8494	6.8058	16.8429	0.8458	-1.8393	29.1901	13.6048	-23.0589	-2.0022	-26.4916
100.7750	59.5124	0.0001	0.0000	0.2480	-0.4543	3.5983	-0.0500	-7.6150	6.7064	10.0004	-0.2753	0.4549	28.6928	13.8039	-19.7199	1.7110	-27.9232
100.8000	59.5186	0.0001	0.0000	0.2480	-1.3380	3.8287	-0.0476	-8.9571	6.2811	9.6971	1.0676	1.2462	28.3110	13.8621	-14.9464	6.0227	-29.6159
100.8250	59.5248	0.0001	0.0000	0.2440	-2.1740	3.9705	-0.0268	-10.0753	5.7273	10.9386	-3.2239	0.3550	25.3986	13.9009	-10.9316	8.9019	-31.7516
100.8500	59.5309	0.0001	0.0000	0.2400	-3.0856	4.1347	-0.0206	-11.3136	5.1425	9.4724	-0.4269	0.1646	25.3186	12.6774	-6.6379	13.5528	-33.0619
100.8750	59.5369	0.0001	0.0000	0.2400	-3.8105	4.1376	-0.0136	-12.0443	4.4234	19.4258	0.2551	1.0626	24.4929	13.8816	-1.8987	16.4980	-33.2811
100.9000	59.5429	0.0001	0.0000	0.2360	-4.6384	4.0116	-0.0229	-12.6215	3.3447	19.5221	1.8954	0.5457	23.1343	14.2117	1.9936	20.3102	-33.5282
100.9250	59.5488	0.0001	0.0000	0.2360	-5.2661	3.8347	-0.0082	-12.8971	2.3650	24.2597	-0.4549	1.8515	22.4595	16.2316	4.9115	22.2704	-34.7872
100.9500	59.5547	0.0001	0.0000	0.2320	-5.9268	3.6187	0.0079	-13.1281	1.2745	23.9921	0.1662	1.7337	18.3927	16.3238	8.9458	24.5700	-31.9101
100.9750	59.5605	0.0001	0.0000	0.2360	-6.4011	3.1885	0.0010	-12.7461	-0.0560	21.9515	-1.8912	-0.6060	17.7002	17.9551	13.0339	25.6349	-33.2764
101.0000	59.5664	0.0001	0.0000	0.2240	-6.8238	2.7249	-0.0004	-12.2464	-1.4012	24.3917	0.8982	0.2642	15.0630	18.4650	16.9898	26.7094	-38.0980
101.0250	59.5720	0.0001	0.0000	0.2320	-7.0496	2.2376	0.0062	-11.5024	-2.5968	22.8506	-1.7718	-0.1510	12.0351	18.2368	20.7205	27.0769	-31.3179
101.0500	59.5778	0.0001	0.0000	0.2200	-7.3183	1.7370	0.0119	-10.7750	-3.8617	24.2954	-1.7547	0.1470	9.2470	17.7706	23.8294	28.0429	-29.0610
101.0750	59.5833	0.0001	0.0000	0.2240	-7.3870	1.0403	0.0078	-9.4571	-5.3168	26.6892	0.1942	0.0470	6.7785	17.7416	26.6838	27.2937	-24.2999
101.1000	59.5889	0.0001	0.0000	0.2200	-7.2790	0.3939	0.0150	-8.0629	-6.4951	32.3080	2.0198	1.2587	3.1113	15.2701	28.7352	28.3492	-23.2741
101.1250	59.5944	0.0001	0.0000	0.2200	-7.0950	-0.2941	0.0313	-6.5097	-7.6803	31.6337	-0.4295	0.2465	-0.5381	12.3084	30.3998	28.6319	-21.1011
101.1500	59.5999	0.0001	0.0000	0.2160	-6.7661	-1.0218	0.0331	-4.7328	-8.7995	33.7279	-2.4667	0.1749	-2.9710	9.3369	33.1317	26.8743	-16.9882
101.1750	59.6053	0.0001	0.0000	0.2160	-6.3533	-1.6199	0.0323	-3.1296	-9.5769	32.6540	-1.5517	1.3311	-7.7304	5.7148	32.5148	25.2721	-13.4769
101.2000	59.6107	0.0001	0.0000	0.2120	-5.8543	-2.2664	0.0433	-1.3442	-10.3644	29.9428	-0.8477	0.3116	-11.1223	2.0831	33.8563	23.5521	-7.6900
101.2250	59.6160	0.0001	0.0000	0.2120	-5.2763	-2.9462	0.0302	0.5867	-11.1393	29.0473	1.5648	0.8096	-13.7063	-2.1848	34.5515	21.4269	-5.6802
101.2500	59.6213	0.0001	0.0000	0.2080	-4.6069	-3.4777	0.0373	2.3137	-11.5275	24.7663	-1.0669	-1.1977	-19.5312	-5.6466	35.6188	18.4866	-0.0053
101.2750	59.6265	0.0001	0.0000	0.2080	-3.8916	-3.9141	0.0352	3.8974	-11.6806	28.8618	1.2161	-0.4339	-23.8021	-8.7832	35.4378	14.9995	3.8604
101.3000	59.6317	0.0001	0.0000	0.2040	-3.1361	-4.3331	0.0257	5.4867	-11.7589	32.1332	1.0312	-0.1106	-24.7522	-12.8860	35.4573	12.3983	5.6511
101.3250	59.6368	0.0001	0.0000	0.2040	-2.2156	-4.7090	0.0440	7.1553	-11.5865	32.8218	-0.1927	-1.2623	-28.3484	-16.2458	33.6506	8.1290	10.7292
101.3500	59.6419	0.0001	0.0000	0.2000	-1.3747	-4.9822	0.0131	8.5400	-11.2893	33.6423	0.2570	-0.6498	-31.1098	-18.3823	33.2199	6.3478	16.7026
101.3750	59.6469	0.0001	0.0000	0.2040	-0.4111	-5.1818	0.0258	9.9008	-10.7230	31.9263	0.3836	-3.3071	-30.0177	-21.7276	31.2810	1.7723	18.2834
101.4000	59.6520	0.0001	0.0000	0.1960	0.4677	-5.2360	0.0337	10.8874	-9.9520	29.8607	0.7899	-2.5970	-32.1843	-23.3832	28.6177	-1.1069	21.9532
101.4250	59.6569	0.0001	0.0000	0.2000	1.3341	-5.2780	0.0212	11.8374	-9.1693	24.8840	-0.1957	-3.2326	-31.8646	-24.0970	25.4500	-5.7201	20.1486
101.4500	59.6619	0.0001	0.0000	0.1920	2.1151	-5.2295	0.0293	12.5217	-8.2915	20.8991	-1.2285	-0.7670	-32.9301	-25.3350	23.1734	-9.5747	28.7893
101.4750	59.6667	0.0001	0.0000	0.1960	2.9210	-5.0947	0.0286	13.0594	-7.2173	23.3000	0.3382	-1.4971	-32.1665	-24.5194	19.3545	-14.4943	28.2950
101.5000	59.6716	0.0001	0.0000	0.1880	3.6824	-4.8854	0.0212	13.4043	-6.0395	24.8198	1.9745	0.1742	-30.9678	-24.3252	16.4562	-18.4337	32.2866
101.5250	59.6763	0.0001	0.0000	0.1920	4.2208	-4.6155	0.0081	13.4056	-4.9639	25.2622	1.7178	-1.0067	-28.6059	-23.2570	11.4378	-23.3580	32.1141
101.5500	59.6811	0.0001	0.0000	0.1880	4.8462	-4.2597	0.0023	13.3230	-3.6307	25.7331	0.3542	-0.7506	-28.5437	-22.0383	7.1000	-25.7848	32.3332
101.5750	59.6858	0.0001	0.0000	0.1840	5.2142	-3.8821	0.0110	12.9395	-2.5112	22.0514	-0.4029	0.6662	-22.6212	-19.9263	4.3828	-28.7770	31.8156
101.6000	59.6904	0.0001	0.0000	0.1840	5.7533	-3.4700	0.0096	12.6586	-1.1520	21.2166	-0.2874	0.4149	-21.2005	-18.8775	-0.2243	-31.7552	34.1985
101.6250	59.6950	0.0001	0.0000	0.1840	5.9768	-3.0775	0.0181	12.1011	-0.1475	19.0761	0.5351	-0.1223	-19.5845	-16.4061	-4.6943	-32.3819	36.3202
101.6500	59.6996	0.0001	0.0000	0.1800	6.0763	-2.5967	0.0015	11.2439	0.9088	11.3596	0.4722	-0.6623	-16.2990	-14.9203	-8.9145	-32.4903	33.7228
101.6750	59.7041	0.0001	0.0000	0.1800	6.0771	-2.1199	0.0021	10.2956	1.8586	9.4546	0.0966	-0.6677	-10.8649	-13.4637	-13.7910	-33.5505	34.6088
101.7000	59.7086	0.0001	0.0000	0.1720	6.0018	-1.5554	0.0080	9.0970	2.9067	9.6400	0.8932	1.2429	-7.3663	-10.6913	-18.2756	-32.5138	31.4472
101.7250	59.7129	0.0001	0.0000	0.1760	5.7711	-0.9678	-0.0111	7.6971	3.8452	13.6214	0.3044	1.1957	-4.1698	-8.2977	-23.0393	-31.5290	30.2488
101.7500	59.7173	0.0001	0.0000	0.1720	5.4769	-0.4603	-0.0063	6.3929	4.5608	17.0426	-0.1113	0.3638	0.1634	-6.2876	-27.1176	-30.6054	25.2500
101.7750	59.7216	0.0001	0.0000	0.1720	4.9710	0.0057	-0.0051	4.9596	4.9824	16.5504	0.1815	-0.3871	3.9193	-6.0400	-30.7259	-28.5791	24.6858
101.8000	59.7259	0.0001	0.0000	0.1680	4.4272	0.4951	-0.0201	3.4420	5.4124	14.5704	1.7216	-0.3003	7.0449	-4.3163	-35.0491	-25.8837	22.7366
101.8250	59.7301	0.0001	0.0000	0.1680	3.8115	1.0642	-0.0100	1.6938	5.9293	9.2620	0.7499	0.2864	10.7565	-3.5977	-37.8348	-24.2109	21.8226
101.8500	59.7343	0.0001	0.0000	0.1640	3.0415	1.4021	0.0011	0.2512	5.8317	6.2046	1.3175	0.9871	12.9764	-2.7383	-41.0270	-20.5542	13.8488
101.8750	59.7384	0.0001	0.0000	0.1680	2.2302	1.7820	-0.0102	-1.3160	5.7763	1.4241	-1.2970	0.5144	17.5403	-2.0488	-41.9572	-16.8598	11.7923
101.9000	59.7426	0.0001	0.0000	0.1600	1.3640	2.1247	-0.0131	-2.8641	5.5921	2.8261	-0.3643	-0.1108	19.6359	-1.2623	-43.6023	-12.8969	5.5158
101.9250	59.7466	0.0001	0.0000	0.1640	0.4515	2.3876	-0.0073	-4.2998	5.2027	8.2630	-0.1906	-0.5014	20.0177	-0.5388	-43.4113	-10.2627	-1.9218
101.9500	59.7507	0.0001	0.0000	0.1560	-0.3934	2.6665	-0.0104	-5.6998	4.9130	15.0342	0.7972	2.1318	21.3230	0.9760	-42.7504	-4.1746	0.5730
101.9750	59.7546	0.0001	0.0000	0.1600	-1.4762	2.7508	-0.0058	-6.9503	3.9979	21.9016	-0.4900	1.2828	23.2587	2.6074	-41.7565	0.0665	-4.7336
102.0000	59.7586	0.0001	0.0000	0.1560	-2.4279	2.9781	-0.0196	-8.3543	3.4985	20.0215	-1.5455	-0.0962	26.8903	4.3262	-39.3477	4.7787	-7.5082
102.0250	59.7625	0.0001	0.0000	0.1520	-3.3316	2.9695	-0.0050	-9.2409	2.5777	18.4875	-2.1861	-0.6160	27.2544	6.4820	-36.9144	9.0810	-11.4718
102.0500	59.7663	0.0001	0.0000	0.1520	-4.2779	2.9957	-0.0038	-10.2392	1.6835	13.3646	-0.8873	-0.1210	26.4108	9.0650	-34.2315	11.9036	-13.1179
102.0750	59.7701	0.0001	0.0000	0.1520	-5.0734	2.9332	-0.0033	-10.9103	0.7636	8.5556	-2.3923	-0.8758	27.6628	11.0072	-30.1433	15.8571	-19.7441
102.1000	59.7739	0.0001	0.0000	0.1480	-5.8691	2.7644	0.0143	-11.3703	-0.3678	12.4477	-0.2084	-1.1934	26.3931	14.4254	-26.8435	17.2142	-21.6233
102.1250	59.7776	0.0001	0.0000	0.1480	-6.5470	2.5680	0.0070	-11.6574	-1.4367	14.7701	0.8759	-1.5284	26.6862	17.4162	-21.5069	18.5525	-24.5238
102.1500	59.7813	0.0001	0.0000	0.1440	-7.1695	2.4017	0.0164	-11.9488	-2.3902	22.4652	1.9890	-0.6828	27.1301	19.6254	-15.5976	21.2479	-26.9113
102.1750	59.7849	0.0001	0.0000	0.1440	-7.7113	2.0810	0.0050	-11.8525	-3.5702	23.9173	-1.4687	-0.8074	25.4963	21.3151	-10.3932	22.5344	-29.9283
102.2000	59.7885	0.0001	0.0000	0.1400	-8.0633	1.7727	0.0135	-11.5910	-4.5356	24.9804	-0.7273	0.7395	23.7825	22.7328	-5.3650	24.6407	-30.9355
102.2250	59.7920	0.0001	0.0000	0.1440	-8.2716	1.4506	0.0230	-11.1583	-5.3849	26.0756	-0.8704	-0.6384	23.1610	24.6701	-0.1900	26.9779	-30.9262
102.2500	59.7956	0.0001	0.0000	0.1360	-8.4495	1.1122	0.0146	-10.6627	-6.2362	24.4774	0.7112	-0.1734	21.7758	24.8206	5.3718	28.2738	-32.7308
102.2750	59.7990	0.0001	0.0000	0.1360	-8.4908	0.7756	0.0156	-10.0343	-6.9473	24.4024	0.8220	-1.1040	21.3230	26.0394	10.1648	27.9251	-33.5842
102.3000	59.8024	0.0001	0.0000	0.1360	-8.3162	0.3807	0.0155	-9.0738	-7.5586	20.3997	0.2678	1.4968	19.7246	26.5491	15.8197	27.9817	-34.3815
102.3250	59.8058	0.0001	0.0000	0.1320	-8.0253	0.0390	0.0101	-8.1029	-7.9478	20.1999	-0.5338	0.5651	16.7056	26.1656	20.5394	27.4868	-32.9173
102.3500	59.8091	0.0001	0.0000	0.1320	-7.6392	-0.3140	0.0166	-7.0143	-8.2642	21.2094	0.7978	1.2892	14.8943	25.4372	25.0290	26.0685	-34.0365
102.3750	59.8124	0.0001	0.0000	0.1320	-7.0411	-0.6631	0.0245	-5.7214	-8.3608	25.7938	0.7354	-0.0932	14.7522	24.8012	28.1378	25.5784	-32.0174
102.4000	59.8157	0.0001	0.0000	0.1280	-6.4714	-0.9595	0.0149	-4.5620	-8.3808	29.0794	1.4817	0.4748	11.8486	24.1797	31.9958	24.2119	-33.5375
102.4250	59.8189	0.0001	0.0000	0.1280	-5.7892	-1.2345	0.0188	-3.3327	-8.2458	29.7394	0.5056	-0.0391	7.3201	21.4996	35.4867	23.4391	-28.6832
102.4500	59.8221	0.0001	0.0000	0.1240	-4.9998	-1.5270	0.0075	-1.9610	-8.0385	29.3862	1.4147	0.8863	4.5942	19.8099	37.6213	22.0631	-27.2330
102.4750	59.8252	0.0001	0.0000	0.1280	-4.1027	-1.7656	0.0267	-0.5892	-7.6161	23.2537	0.5171	-0.3931	0.9004	17.3046	39.5894	19.7683	-25.5450
102.5000	59.8284	0.0001	0.0000	0.1200	-3.2184	-1.9762	0.0082	0.7142	-7.1509	19.2866	0.1394	-1.1594	-4.6049	13.7602	40.9848	18.8400	-19.9773
102.5250	59.8314	0.0001	0.0000	0.1240	-2.2545	-2.2028	0.0069	2.1290	-6.6380	18.1664	0.0714	-0.7205	-5.1820	11.4588	40.9506	15.7110	-19.4643
102.5500	59.8345	0.0001	0.0000	0.1160	-1.3256	-2.3390	0.0154	3.3291	-5.9802	22.4189	-0.8914	-0.4062	-9.2222	8.2396	40.5099	11.9884	-11.8682
102.5750	59.8374	0.0001	0.0000	0.1200	-0.5066	-2.5432	0.0157	4.5543	-5.5676	29.9035	-0.1464	1.0317	-12.1524	4.1077	40.3581	9.7831	-12.2226
102.6000	59.8404	0.0001	0.0000	0.1160	0.5130	-2.7654	0.0050	6.0160	-4.9901	32.4899	-0.9647	-1.0406	-16.2902	2.0393	39.4181	5.4666	-3.6891
102.6250	59.8433	0.0001	0.0000	0.1160	1.3640	-2.8928	0.0025	7.1207	-4.3926	31.5909	0.0122	-0.1326	-21.4579	-1.7623	36.6372	1.8477	-1.0964
102.6500	59.8462	0.0001	0.0000	0.1120	2.1167	-3.1396	0.0033	8.3645	-4.1312	26.7605	0.2051	0.5356	-23.8820	-5.2631	35.1195	-2.2425	3.0257
102.6750	59.8490	0.0001	0.0000	0.1120	2.9490	-3.3168	-0.0072	9.5494	-3.6515	20.9277	0.9763	1.5777	-26.7412	-8.3365	32.3973	-6.7804	7.0453
102.7000	59.8518	0.0001	0.0000	0.1080	3.5989	-3.4376	-0.0136	10.4397	-3.2419	16.0545	-1.0202	0.2536	-28.6236	-11.4876	28.3142	-10.0506	10.9390
102.7250	59.8545	0.0001	0.0000	0.1080	4.1454	-3.6578	-0.0129	11.4245	-3.1337	15.1233	1.4156	0.8591	-30.4794	-14.4639	25.0241	-14.6827	17.6538
102.7500	59.8572	0.0001	0.0000	0.1080	4.7061	-3.8201	-0.0077	12.3081	-2.8960	17.1140	0.7975	-0.7628	-32.4151	-16.6489	21.1611	-17.7457	18.6704
102.7750	59.8599	0.0001	0.0000	0.1080	5.0392	-4.0110	-0.0056	13.0210	-2.9426	17.1960	2.4213	1.2896	-34.4662	-20.5963	17.0682	-21.1856	21.6361
102.8000	59.8626	0.0001	0.0000	0.1040	5.2427	-4.1046	-0.0062	13.4109	-2.9254	19.9324	0.0207	0.0164	-33.7382	-22.2908	13.4500	-24.2156	24.8490
102.8250	59.8652	0.0001	0.0000	0.1040	5.4005	-4.2669	-0.0107	13.8915	-3.0906	18.2699	-0.9418	1.1461	-33.7559	-25.6507	9.6264	-26.2513	24.1402
102.8500	59.8678	0.0001	0.0000	0.0960	5.3875	-4.4189	-0.0294	14.1810	-3.4061	18.3269	-2.4655	0.9631	-33.8802	-27.4472	5.4158	-28.3813	27.6002
102.8750	59.8702	0.0001	0.0000	0.1040	5.3013	-4.4795	-0.0222	14.2154	-3.6128	15.0306	-0.0368	1.7863	-32.5750	-28.2823	1.5823	-30.2001	28.9245
102.9000	59.8728	0.0001	0.0000	0.0960	5.1164	-4.3690	-0.0295	13.8108	-3.5779	12.5262	1.3700	-1.0407	-29.9201	-28.6416	-2.3247	-31.9342	35.0565
102.9250	59.8752	0.0001	0.0000	0.1000	4.8236	-4.3509	-0.0125	13.4818	-3.8347	10.5926	2.4892	-0.3858	-28.2152	-30.8702	-5.4923	-32.6646	32.4591
102.9500	59.8777	0.0001	0.0000	0.0920	4.3614	-4.1938	-0.0360	12.7070	-3.9842	10.1324	0.8196	-0.2069	-26.6346	-29.2825	-9.3307	-32.6976	34.5202
102.9750	59.8800	0.0001	0.0000	0.0960	3.8777	-3.9626	-0.0323	11.7633	-4.0078	15.3481	0.7680	1.7937	-22.7455	-29.8457	-13.7077	-32.8107	32.3985
103.0000	59.8824	0.0001	0.0000	0.0920	3.3392	-3.6868	-0.0366	10.6759	-3.9974	17.4137	0.7118	1.4573	-19.2115	-27.9764	-16.8460	-32.8531	34.2451
103.0250	59.8847	0.0001	0.0000	0.0920	2.6202	-3.3758	-0.0400	9.3380	-4.0977	18.2128	1.0005	0.4212	-17.4267	-25.6118	-20.9683	-31.9201	31.9042
103.0500	59.8870	0.0001	0.0000	0.0880	1.9669	-2.7427	-0.0430	7.4250	-3.4911	14.0174	-1.7450	-1.3891	-11.2555	-22.9996	-24.7921	-29.8420	34.7254
103.0750	59.8892	0.0001	0.0000	0.0920	1.2779	-2.1837	-0.0382	5.6234	-3.0676	7.4318	-2.5249	0.3142	-8.6982	-19.3728	-27.3233	-28.3813	32.1281
103.1000	59.8915	0.0001	0.0000	0.0840	0.4565	-1.6078	-0.0470	3.6560	-2.7429	6.7112	-0.5311	1.7201	-6.3897	-16.3867	-29.0564	-25.1392	31.0835
103.1250	59.8936	0.0001	0.0000	0.0880	-0.2169	-0.8648	-0.0560	1.5040	-1.9378	4.6278	-1.0134	-0.7796	-2.8378	-13.1287	-32.6060	-21.2893	30.1183
103.1500	59.8958	0.0001	0.0000	0.0840	-0.9422	-0.0678	-0.0459	-0.8072	-1.0772	7.6815	1.2557	-0.0013	1.0424	-9.9728	-33.3355	-17.1331	25.0402
103.1750	59.8979	0.0001	0.0000	0.0840	-1.6782	0.6556	-0.0445	-2.9828	-0.3737	11.4310	0.0646	-2.1606	7.7375	-6.5497	-35.5534	-12.8545	21.7480
103.2000	59.9000	0.0001	0.0000	0.0800	-2.3237	1.5486	-0.0431	-5.4055	0.7581	12.3157	-0.4936	1.3917	8.9185	-3.3209	-37.1299	-9.1082	20.3304
103.2250	59.9020	0.0001	0.0000	0.0800	-3.0187	2.3059	-0.0556	-7.6075	1.5700	15.2589	-0.2770	1.7460	12.7544	1.1946	-37.0857	-4.5703	15.3456
103.2500	59.9040	0.0001	0.0000	0.0800	-3.5275	3.1722	-0.0593	-9.8402	2.7851	10.1716	-0.5589	0.5122	15.7556	4.3893	-37.1788	-0.0890	12.8928
103.2750	59.9060	0.0001	0.0000	0.0760	-4.1045	3.9928	-0.0648	-12.0502	3.8411	7.3926	0.1494	-0.6435	19.0409	6.8267	-36.1115	2.5970	7.9266
103.3000	59.9079	0.0001	0.0000	0.0760	-4.5467	4.8063	-0.0711	-14.1112	5.0177	1.8237	0.9927	-0.9915	20.0976	9.0602	-34.4959	6.4892	5.2081
103.3250	59.9098	0.0001	0.0000	0.0800	-4.9046	5.4413	-0.0678	-15.7328	5.9237	0.4003	-0.4905	-0.7693	23.5339	10.4828	-32.1360	8.7464	-1.2457
103.3500	59.9118	0.0001	0.0000	0.0720	-5.1176	6.0239	-0.0530	-17.1052	6.8700	-1.5548	-0.4441	-1.3699	24.9724	12.8716	-29.2572	11.2957	-3.4933
103.3750	59.9136	0.0001	0.0000	0.0760	-5.2767	6.4881	-0.0493	-18.1881	7.6347	1.7630	-0.1694	-1.1549	26.8992	13.2504	-25.8594	13.3455	-7.2937
103.4000	59.9155	0.0001	0.0000	0.0680	-5.4165	6.9586	-0.0349	-19.2642	8.4311	9.1941	1.1665	-0.1456	26.1888	14.5564	-21.9671	16.0221	-9.2428
103.4250	59.9172	0.0001	0.0000	0.0720	-5.4567	7.1148	-0.0358	-19.6151	8.7018	14.7808	0.4022	0.2523	25.7005	14.4447	-17.8692	19.1132	-14.0458
103.4500	59.9190	0.0001	0.0000	0.0640	-5.4175	7.1918	-0.0221	-19.7293	8.8943	20.3354	-0.9842	-0.4415	25.6650	14.7361	-12.4103	19.4054	-17.2634
103.4750	59.9206	0.0001	0.0000	0.0680	-5.3142	7.0985	-0.0262	-19.4403	8.8118	17.9095	0.9743	-2.0778	27.5119	14.4157	-7.9892	21.4175	-24.6823
103.5000	59.9223	0.0001	0.0000	0.0680	-5.0911	6.9429	-0.0164	-18.9073	8.7252	8.3486	0.8469	-2.2877	25.7005	15.1391	-3.4165	22.7416	-24.2113
103.5250	59.9240	0.0001	0.0000	0.0640	-4.9523	6.5006	-0.0131	-17.8886	7.9839	-0.3917	-0.6725	-0.9489	26.1800	16.8628	0.3583	24.4946	-27.6807
103.5500	59.9256	0.0001	0.0000	0.0640	-4.7349	5.8828	0.0000	-16.4417	6.9720	-6.0070	-2.4525	0.9759	25.3542	18.1931	5.3424	25.8376	-32.2598
103.5750	59.9272	0.0001	0.0000	0.0640	-4.3950	5.2168	-0.0020	-14.7764	5.9865	-2.0328	-1.8917	1.4731	25.0967	20.5285	9.3473	25.6020	-28.4035
103.6000	59.9288	0.0001	0.0000	0.0560	-4.2154	4.3892	0.0083	-12.9500	4.5192	5.8122	0.2057	0.9297	24.8481	22.2425	12.5786	26.1957	-31.5790
