time 	x0 	y0 	psi 	u 	heave 	trim 	roll 	z_VF 	z_VA 	X 	Y 	N 	WG1 	WG2 	WG3 	WG4 	x_0AW 	
s 	m 	m 	° 	m/s 	mm 	mm/m 	° 	mm 	mm 	N 	N 	Nm 	mm 	mm 	mm 	mm 	mm 	
32.5250	35.9973	0.0001	0.0000	0.0000	-0.4934	0.5012	0.0007	-1.4909	0.5040	-1.0325	-1.2911	-0.5578	-27.1538	-6.5155	-0.0924	-1.4016	32.0630
32.5500	35.9973	0.0001	0.0000	0.0000	-0.5198	0.4931	-0.0055	-1.5010	0.4614	-1.6069	0.3987	1.5317	-27.2958	-6.0736	0.6420	-1.2508	33.3314
32.5750	35.9973	0.0001	0.0000	0.0000	-0.5136	0.5548	-0.0033	-1.6176	0.5904	-1.5962	0.6971	0.1961	-22.9805	-6.3018	-0.2490	-1.9906	33.7464
32.6000	35.9973	0.0001	0.0000	0.0000	-0.6564	0.5066	-0.0065	-1.6645	0.3518	-1.7996	-0.5153	-1.3096	-19.4642	-5.2870	0.1768	-1.0199	33.9143
32.6250	35.9973	0.0001	0.0000	0.0000	-0.5979	0.5316	0.0163	-1.6558	0.4601	-1.3500	-0.1098	0.6644	-18.5141	-5.2433	0.1720	-2.1037	34.2127
32.6500	35.9973	0.0001	0.0000	0.0000	-0.6060	0.5645	0.0087	-1.7293	0.5174	-1.2858	0.1668	0.8249	-13.7903	-5.5493	-0.2147	-1.9105	33.5505
32.6750	35.9973	0.0001	0.0000	0.0000	-0.6207	0.5498	-0.0053	-1.7149	0.4735	-1.3857	-0.0984	-0.9263	-9.5015	-5.0831	0.4658	-1.5382	32.8418
32.7000	35.9973	0.0001	0.0000	0.0000	-0.6410	0.5301	0.0063	-1.6959	0.4138	-1.7853	-0.9003	-1.4366	-4.4936	-5.4327	0.4462	-1.5382	31.1444
32.7250	35.9973	0.0001	0.0000	0.0000	-0.7811	0.5391	-0.0051	-1.8540	0.2917	-1.5142	-1.1605	-0.0354	-0.3025	-4.2529	0.0398	-1.8634	30.3237
32.7500	35.9973	0.0001	0.0000	0.0000	-0.7486	0.6307	-0.0145	-2.0036	0.5064	-1.4642	-0.7061	0.0196	2.5567	-4.1460	0.5049	-1.6513	27.2647
32.7750	35.9973	0.0001	0.0000	0.0000	-0.7039	0.5982	0.0127	-1.8942	0.4864	-1.7995	-0.9289	-1.3807	4.6078	-2.9662	0.3580	-2.6880	24.4669
32.8000	35.9973	0.0001	0.0000	0.0000	-0.8096	0.5793	-0.0007	-1.9623	0.3432	-1.7176	1.0253	0.8293	8.6213	-2.8303	-0.5134	-3.2158	21.2540
32.8250	35.9973	0.0001	0.0000	0.0000	-0.9101	0.5924	0.0070	-2.0890	0.2688	-1.4749	-0.9277	0.6441	11.7114	-2.1602	0.3875	-2.5184	17.8266
32.8500	35.9973	0.0001	0.0000	0.0000	-0.8176	0.6777	-0.0008	-2.1663	0.5311	-1.8602	0.4200	0.8781	15.1654	-1.1405	-0.2050	-2.0000	13.9796
32.8750	35.9973	0.0001	0.0000	0.0000	-0.8798	0.6529	-0.0066	-2.1790	0.4194	-1.3715	1.3152	0.5813	17.1633	-0.2958	-0.0728	-2.6032	10.6175
32.9000	35.9973	0.0001	0.0000	0.0000	-0.9561	0.6625	-0.0144	-2.2745	0.3622	-1.3715	-1.0311	-1.5378	19.1257	-0.3152	-0.4155	-2.7870	7.7031
32.9250	35.9973	0.0001	0.0000	0.0000	-0.9596	0.6179	0.0151	-2.1891	0.2700	-1.7996	0.1618	1.8036	20.5997	1.0346	0.4462	-2.7729	3.3104
32.9500	35.9973	0.0001	0.0000	0.0000	-0.9793	0.6685	-0.0108	-2.3097	0.3510	-1.7318	-0.3646	0.2444	22.5354	0.7724	-0.3911	-2.3111	-0.2382
32.9750	35.9973	0.0001	0.0000	0.0000	-1.0052	0.6997	0.0126	-2.3977	0.3873	-1.2216	-0.7856	-1.6608	23.4056	1.2094	-0.3127	-2.0047	-4.7987
33.0000	35.9973	0.0001	0.0000	0.0000	-1.0781	0.7278	-0.0002	-2.5264	0.3701	-1.5713	-1.1269	-1.0701	25.3413	2.6514	0.1084	-2.1602	-8.2633
33.0250	35.9973	0.0001	0.0000	0.0000	-1.0718	0.6435	0.0077	-2.3523	0.2087	-1.3964	0.1742	1.4224	27.2325	3.5691	-0.6359	-2.1461	-12.3669
33.0500	35.9973	0.0001	0.0000	0.0000	-1.0144	0.7295	0.0041	-2.4661	0.4373	-2.0957	0.4105	0.7564	26.5488	2.9088	0.2258	-2.0283	-14.8663
33.0750	35.9973	0.0001	0.0000	0.0000	-1.0720	0.7241	0.0118	-2.5130	0.3690	-1.2074	-0.2275	-1.0819	27.7298	4.0790	-0.2246	-2.4195	-18.9605
33.1000	35.9973	0.0001	0.0000	0.0000	-1.1548	0.7377	0.0061	-2.6229	0.3133	-1.3715	0.3204	0.6393	27.5078	4.7392	-0.5917	-2.5655	-21.6557
33.1250	35.9973	0.0001	0.0000	0.0000	-1.2274	0.7321	-0.0004	-2.6844	0.2296	-1.7104	-0.1186	0.9367	28.6887	4.6082	0.2748	-1.7833	-24.7054
33.1500	35.9973	0.0001	0.0000	0.0000	-1.1324	0.6486	-0.0037	-2.4231	0.1582	-1.8139	0.4861	0.4938	27.6676	5.3704	-0.3029	-2.0613	-27.1908
33.1750	35.9973	0.0001	0.0000	0.0000	-1.2119	0.6730	-0.0056	-2.5513	0.1275	-1.2930	0.9704	0.0442	25.5366	6.3561	0.0789	-2.3393	-29.3545
33.2000	35.9973	0.0001	0.0000	0.0000	-1.2858	0.6269	-0.0015	-2.5334	-0.0383	-1.4000	-1.0329	-0.2467	25.6076	5.2102	-0.0042	-1.8964	-30.2311
33.2250	35.9973	0.0001	0.0000	0.0000	-1.2489	0.7224	-0.0104	-2.6864	0.1886	-1.5749	-0.7888	0.5001	25.7674	5.2685	-0.3274	-2.6032	-31.5648
33.2500	35.9973	0.0001	0.0000	0.0000	-1.2291	0.6917	0.0184	-2.6056	0.1473	-1.9137	0.8182	0.5967	24.8439	6.5163	-0.5134	-2.0943	-32.6466
33.2750	35.9973	0.0001	0.0000	0.0000	-1.2323	0.6589	0.0072	-2.5436	0.0790	-1.3143	0.2588	-0.7705	22.1358	6.1230	-0.0728	-2.6362	-33.5792
33.3000	35.9973	0.0001	0.0000	0.0000	-1.2300	0.6761	0.0035	-2.5756	0.1155	-1.4749	-1.7872	-0.5695	20.1468	5.7783	-0.2050	-1.7268	-34.3160
33.3250	35.9973	0.0001	0.0000	0.0000	-1.2832	0.6849	-0.0079	-2.6461	0.0797	-1.7068	0.6253	1.1651	19.8715	6.4775	-1.0373	-1.7833	-34.3999
33.3500	35.9973	0.0001	0.0000	0.0000	-1.2997	0.6046	0.0069	-2.5029	-0.0965	-1.3323	1.0360	0.5024	17.5185	5.7928	0.2210	-2.4006	-33.8777
33.3750	35.9973	0.0001	0.0000	0.0000	-1.3954	0.6173	0.0151	-2.6240	-0.1669	-1.2823	-0.6843	-1.4764	15.0145	5.8802	-0.2736	-0.7372	-33.0896
33.4000	35.9973	0.0001	0.0000	0.0000	-1.2683	0.6325	0.0001	-2.5271	-0.0096	-1.6033	0.1378	1.3023	11.6315	5.3802	-0.2050	-1.5853	-31.8119
33.4250	35.9973	0.0001	0.0000	0.0000	-1.3819	0.5910	-0.0109	-2.5580	-0.2057	-1.6783	0.1626	0.5398	8.5946	4.8558	0.6763	-1.6843	-29.8208
33.4500	35.9973	0.0001	0.0000	0.0000	-1.3878	0.5192	0.0130	-2.4210	-0.3546	-1.0610	-0.5640	-1.0486	5.5047	3.3895	-0.5526	-1.3922	-26.8131
33.4750	35.9973	0.0001	0.0000	0.0000	-1.3597	0.5891	-0.0007	-2.5321	-0.1873	-1.0504	1.1757	0.3312	2.3524	4.2634	0.2454	-2.1508	-24.4023
33.5000	35.9973	0.0001	0.0000	0.0000	-1.3860	0.5766	0.0152	-2.5334	-0.2387	-1.5285	-0.1881	1.0088	-0.5866	3.3215	-0.1217	-1.2979	-20.0889
33.5250	35.9973	0.0001	0.0000	0.0000	-1.4701	0.5520	0.0000	-2.5687	-0.3715	-1.4678	-1.2988	-0.7340	-4.5291	2.2776	-0.1316	-1.2885	-16.1999
33.5500	35.9973	0.0001	0.0000	0.0000	-1.4425	0.4625	0.0114	-2.3628	-0.5223	-0.8756	1.4652	0.5046	-8.3384	2.0057	-0.0924	-1.0152	-12.6933
33.5750	35.9973	0.0001	0.0000	0.0000	-1.4212	0.5349	0.0050	-2.4858	-0.3567	-1.0825	0.8767	0.0361	-11.1176	1.1511	0.0055	-0.8691	-8.7856
33.6000	35.9973	0.0001	0.0000	0.0000	-1.4465	0.5354	-0.0024	-2.5120	-0.3811	-1.1860	0.0120	1.4591	-13.2398	0.5200	0.0888	-0.3083	-4.5096
33.6250	35.9973	0.0001	0.0000	0.0000	-1.5464	0.5119	0.0118	-2.5651	-0.5277	-1.5498	0.6826	1.0531	-16.7915	-1.1940	0.3483	-1.3497	-1.3340
33.6500	35.9973	0.0001	0.0000	0.0000	-1.4788	0.4833	0.0139	-2.4405	-0.5170	-0.8506	0.5742	-0.1501	-18.7449	-1.8349	-0.0484	-0.1293	3.3104
33.6750	35.9973	0.0001	0.0000	0.0000	-1.4449	0.4445	0.0015	-2.3296	-0.5603	-1.2787	-0.9691	-0.9706	-21.1780	-2.8545	0.2797	-0.4968	7.1295
33.7000	35.9973	0.0001	0.0000	0.0000	-1.5317	0.4226	0.0108	-2.3727	-0.6907	-1.0932	0.4596	1.3106	-22.2435	-3.9761	0.6811	-0.1858	10.0906
33.7250	35.9973	0.0001	0.0000	0.0000	-1.5803	0.4480	-0.0071	-2.4717	-0.6888	-1.2858	0.4888	0.4121	-24.5965	-4.3159	0.4413	-0.1152	14.2687
33.7500	35.9973	0.0001	0.0000	0.0000	-1.5663	0.3699	-0.0029	-2.3025	-0.8302	-0.5938	-0.2160	-1.4358	-28.0151	-5.0734	-0.3568	-0.7937	18.0878
33.7750	35.9973	0.0001	0.0000	0.0000	-1.6592	0.3742	0.0101	-2.4039	-0.9145	-0.6687	0.0397	1.4303	-26.6476	-6.0493	0.3090	0.0026	20.4566
33.8000	35.9973	0.0001	0.0000	0.0000	-1.6006	0.3768	-0.0112	-2.3505	-0.8507	-0.9827	-1.2970	-0.7885	-30.1195	-5.9765	0.2797	0.2100	24.5788
33.8250	35.9973	0.0001	0.0000	0.0000	-1.5461	0.3576	0.0120	-2.2577	-0.8345	-0.4725	-0.7513	-1.0649	-30.1284	-7.8166	0.1720	-0.7230	26.8264
33.8500	35.9973	0.0001	0.0000	0.0000	-1.6023	0.3332	0.0056	-2.2653	-0.9393	-0.7686	1.2277	0.3826	-28.6722	-7.6419	0.3532	-0.3272	28.9901
33.8750	35.9973	0.0001	0.0000	0.0000	-1.6164	0.3343	0.0016	-2.2817	-0.9512	-0.5723	-0.2793	1.3401	-30.9008	-7.6613	0.5196	0.1063	31.2050
33.9000	35.9973	0.0001	0.0000	0.0000	-1.7325	0.3149	0.0035	-2.3591	-1.1058	-0.8221	-1.2503	-0.5738	-29.6933	-8.6810	-0.1806	-0.8879	32.7438
33.9250	35.9973	0.0001	0.0000	0.0000	-1.7431	0.3271	-0.0052	-2.3941	-1.0922	-0.8256	0.8661	0.3629	-25.8663	-8.6858	0.4462	0.4550	33.1635
33.9500	35.9973	0.0001	0.0000	0.0000	-1.6259	0.2763	0.0102	-2.1756	-1.0761	-1.1111	0.7402	0.5197	-22.7495	-8.5644	0.0349	0.2854	33.6531
33.9750	35.9973	0.0001	0.0000	0.0000	-1.7090	0.2713	0.0073	-2.2488	-1.1692	-0.9862	-1.4137	-0.0886	-20.9915	-8.8217	-0.4253	0.0592	33.8630
34.0000	35.9973	0.0001	0.0000	0.0000	-1.6712	0.3195	-0.0057	-2.3070	-1.0353	-0.5581	0.4592	0.4954	-19.1534	-8.9626	-0.2050	0.7849	34.3713
34.0250	35.9973	0.0001	0.0000	0.0000	-1.7109	0.2605	0.0133	-2.2294	-1.1924	-0.5937	0.9130	0.1564	-14.2254	-9.0402	0.0642	0.4032	33.7744
34.0500	35.9973	0.0001	0.0000	0.0000	-1.7502	0.2288	0.0218	-2.2055	-1.2949	-0.3939	-0.8509	-0.0670	-9.4305	-8.3604	-0.0287	-0.0586	33.0376
34.0750	35.9973	0.0001	0.0000	0.0000	-1.7658	0.2228	-0.0025	-2.2091	-1.3225	-0.7008	-1.2893	-0.6123	-6.7755	-9.2199	-0.1806	0.2382	32.3428
34.1000	35.9973	0.0001	0.0000	0.0000	-1.7327	0.2452	0.0022	-2.2206	-1.2449	-0.8613	0.8826	0.2668	-1.7410	-8.9334	-0.0679	0.0686	30.2164
34.1250	35.9973	0.0001	0.0000	0.0000	-1.8495	0.2046	0.0050	-2.2568	-1.4423	-0.4297	-0.0414	-0.6170	0.7186	-8.2925	0.0055	-0.1952	27.9222
34.1500	35.9973	0.0001	0.0000	0.0000	-1.7529	0.1980	0.0062	-2.1470	-1.3588	-0.8756	-1.6642	-0.2235	3.0273	-9.2199	-0.4155	0.0969	25.2223
34.1750	35.9973	0.0001	0.0000	0.0000	-1.8648	0.1829	0.0064	-2.2287	-1.5009	-0.4475	0.7104	1.0243	8.4171	-8.5936	-0.2686	-0.9304	21.6457
34.2000	35.9973	0.0001	0.0000	0.0000	-1.8545	0.2095	-0.0117	-2.2713	-1.4377	-1.0147	-0.7850	-1.2668	9.5892	-9.3947	0.2601	-0.6995	18.2696
34.2250	35.9973	0.0001	0.0000	0.0000	-1.8208	0.1886	0.0049	-2.1961	-1.4455	-0.8399	-0.8663	-1.6561	13.1587	-8.2974	0.0789	-0.4874	15.2106
34.2500	35.9973	0.0001	0.0000	0.0000	-1.8678	0.1428	0.0131	-2.1520	-1.5837	-0.9291	0.0093	1.5408	14.5261	-6.7436	0.5588	-1.4817	11.4289
34.2750	35.9973	0.0001	0.0000	0.0000	-1.8245	0.2026	0.0043	-2.2276	-1.4214	-0.8898	-1.2468	-0.6826	16.9679	-6.0299	-0.2393	-1.4299	8.3885
34.3000	35.9973	0.0001	0.0000	0.0000	-1.8980	0.2427	0.0033	-2.3810	-1.4151	-0.5581	-0.8403	-1.6304	19.2677	-6.0396	0.1427	-0.6854	3.8420
34.3250	35.9973	0.0001	0.0000	0.0000	-1.9479	0.2154	0.0138	-2.3764	-1.5193	-0.4546	1.0679	0.7588	21.0348	-4.3208	-0.2050	-1.8587	0.2002
34.3500	35.9973	0.0001	0.0000	0.0000	-1.8815	0.1439	0.0025	-2.1678	-1.5951	-0.3226	-1.7396	-0.3821	22.7307	-2.5098	0.5342	-1.9577	-3.8334
34.3750	35.9973	0.0001	0.0000	0.0000	-1.9138	0.1568	0.0117	-2.2257	-1.6018	-0.4118	-1.1753	-1.2304	24.5066	-1.4221	-0.2050	-1.2979	-7.2095
34.4000	35.9973	0.0001	0.0000	0.0000	-1.9502	0.2229	-0.0019	-2.3938	-1.5065	-0.7151	0.0558	-0.7178	24.1336	-0.3831	-0.9296	-1.7031	-11.1405
34.4250	35.9973	0.0001	0.0000	0.0000	-1.9473	0.2152	0.0081	-2.3755	-1.5192	-0.3512	-1.0048	-0.6968	25.6964	1.0589	-0.1854	-2.5985	-14.1528
34.4500	35.9973	0.0001	0.0000	0.0000	-2.0461	0.1408	0.0106	-2.3263	-1.7660	-0.3298	-1.8037	-0.4735	25.4389	3.1855	-0.8023	-3.0414	-17.4963
34.4750	35.9973	0.0001	0.0000	0.0000	-1.9517	0.1884	0.0026	-2.3266	-1.5767	-0.7578	-0.3587	-0.7616	28.0050	3.1030	0.2014	-2.0189	-20.8070
34.5000	35.9973	0.0001	0.0000	0.0000	-2.0405	0.2103	-0.0024	-2.4589	-1.6220	-0.3904	0.0118	-1.0143	27.8275	4.5547	-0.2001	-2.4760	-24.6401
34.5250	35.9973	0.0001	0.0000	0.0000	-2.0116	0.1961	0.0103	-2.4018	-1.6213	-0.9077	-0.1361	1.0601	25.6165	6.2056	-0.0337	-3.2205	-26.8924
34.5500	35.9973	0.0001	0.0000	0.0000	-2.0590	0.1830	-0.0032	-2.4233	-1.6948	-0.9398	0.3124	0.8844	25.9627	7.2155	0.0741	-4.0923	-29.0933
34.5750	35.9973	0.0001	0.0000	0.0000	-2.1024	0.2348	0.0156	-2.5697	-1.6351	-0.9648	1.0516	0.4336	25.8740	8.6138	0.4462	-3.0697	-30.6695
34.6000	35.9973	0.0001	0.0000	0.0000	-2.0744	0.2762	-0.0108	-2.6240	-1.5247	-0.8970	0.6010	-0.1516	27.1526	9.0848	0.0349	-4.0499	-31.4762
34.6250	35.9973	0.0001	0.0000	0.0000	-2.0435	0.1901	0.0054	-2.4219	-1.6652	-0.5331	-1.4155	-0.0341	23.4322	9.7645	0.2063	-3.9085	-33.2015
34.6500	35.9973	0.0001	0.0000	0.0000	-2.0582	0.2605	0.0047	-2.5766	-1.5397	-0.9469	-0.9936	-0.6295	23.3700	11.6435	-0.6163	-4.3514	-33.8730
34.6750	35.9973	0.0001	0.0000	0.0000	-2.1443	0.2606	-0.0027	-2.6628	-1.6258	-0.2584	0.2603	-0.4037	21.1502	11.6775	0.2650	-4.7944	-34.3020
34.7000	35.9973	0.0001	0.0000	0.0000	-2.1498	0.1906	0.0183	-2.5291	-1.7704	-0.4011	-0.7614	-1.5807	19.1167	12.1970	-0.4791	-4.2572	-33.9803
34.7250	35.9973	0.0001	0.0000	0.0000	-2.1452	0.2787	0.0072	-2.6997	-1.5906	-0.8649	0.2755	1.6068	16.7637	13.2070	0.5490	-4.0027	-33.8497
34.7500	35.9973	0.0001	0.0000	0.0000	-2.1672	0.2280	-0.0119	-2.6210	-1.7134	-0.4653	-0.1485	0.2046	16.5684	13.5371	-0.4987	-4.3750	-33.3321
34.7750	35.9973	0.0001	0.0000	0.0000	-2.1361	0.3124	-0.0027	-2.7578	-1.5145	-0.3976	0.7364	-0.1868	12.2529	13.2313	0.3385	-4.4080	-32.2223
34.8000	35.9973	0.0001	0.0000	0.0000	-2.1575	0.2624	0.0079	-2.6797	-1.6352	-0.5117	1.0543	0.3519	9.1008	13.7751	-0.6163	-5.5390	-29.7881
34.8250	35.9973	0.0001	0.0000	0.0000	-2.2237	0.2442	0.0174	-2.7097	-1.7377	-0.5403	-1.0148	0.0240	5.2560	13.0904	0.2210	-4.5023	-27.1861
34.8500	35.9973	0.0001	0.0000	0.0000	-2.2467	0.3287	0.0050	-2.9008	-1.5927	-0.6116	-0.3495	-0.2186	4.2526	13.1439	-0.1806	-4.7238	-24.2577
34.8750	35.9973	0.0001	0.0000	0.0000	-2.1391	0.2411	0.0038	-2.6189	-1.6594	-0.6472	0.8853	0.1851	-1.0040	12.3670	0.7154	-4.2996	-21.0542
34.9000	35.9973	0.0001	0.0000	0.0000	-2.1552	0.2579	0.0030	-2.6683	-1.6420	-0.5366	-0.9250	-0.6743	-2.3892	12.5758	-0.5771	-5.0206	-16.9926
34.9250	35.9973	0.0001	0.0000	0.0000	-2.2168	0.2559	0.0025	-2.7261	-1.7075	0.0984	0.3866	1.4916	-5.7011	11.5076	0.7840	-4.4786	-13.2668
34.9500	35.9973	0.0001	0.0000	0.0000	-2.2096	0.1932	0.0248	-2.5941	-1.8251	-0.2263	0.4569	0.1557	-11.1353	10.2841	-0.5673	-4.1346	-9.8814
34.9750	35.9973	0.0001	0.0000	0.0000	-2.1746	0.2158	0.0058	-2.6041	-1.7451	0.1983	-0.4970	-1.4602	-13.9057	9.7403	0.3776	-4.5776	-5.6800
35.0000	35.9973	0.0001	0.0000	0.0000	-2.2231	0.1986	0.0049	-2.6182	-1.8279	0.0377	0.4767	1.6087	-15.2731	8.9197	-0.7386	-4.1205	-1.9635
35.0250	35.9973	0.0001	0.0000	0.0000	-2.1896	0.1647	-0.0023	-2.5174	-1.8618	0.4623	-0.0652	0.1183	-17.7683	6.1764	0.4364	-4.0970	2.8441
35.0500	35.9973	0.0001	0.0000	0.0000	-2.1160	0.1645	0.0104	-2.4433	-1.7886	0.2767	-0.5395	-1.3898	-20.8494	5.0257	-0.4155	-4.2808	6.4627
35.0750	35.9973	0.0001	0.0000	0.0000	-2.2260	0.1300	0.0097	-2.4848	-1.9672	0.3195	1.6602	0.6971	-23.1137	4.8218	0.5588	-4.0687	10.3937
35.1000	35.9973	0.0001	0.0000	0.0000	-2.2404	0.1337	0.0002	-2.5064	-1.9743	0.4480	-0.6352	0.3145	-25.2003	2.9088	-0.9834	-3.7200	13.8304
35.1250	35.9973	0.0001	0.0000	0.0000	-2.1640	0.0017	0.0160	-2.1673	-2.1607	0.3088	-1.2042	-0.7531	-28.0062	1.2240	0.0789	-2.3534	16.9220
35.1500	35.9973	0.0001	0.0000	0.0000	-2.1323	0.0735	0.0121	-2.2785	-1.9861	0.0805	-0.2624	-0.8352	-28.2637	-0.5628	-0.7190	-2.1273	20.3494
35.1750	35.9973	0.0001	0.0000	0.0000	-2.1661	-0.0004	0.0101	-2.1654	-2.1668	0.3659	-0.1226	-1.0065	-28.2193	-2.1359	0.3433	-2.9236	23.6415
35.2000	35.9973	0.0001	0.0000	0.0000	-2.1521	-0.0225	0.0060	-2.1074	-2.1969	0.5371	-1.3573	-0.1734	-30.5723	-4.3985	-0.9198	-0.7985	26.1969
35.2250	35.9973	0.0001	0.0000	0.0000	-2.1296	-0.0559	0.0187	-2.0185	-2.2408	0.2838	0.2631	0.7514	-29.2670	-5.6463	0.7399	-1.7691	28.9154
35.2500	35.9973	0.0001	0.0000	0.0000	-2.0547	-0.0747	0.0053	-1.9061	-2.2033	0.3516	-0.2969	-1.0099	-30.5190	-7.2049	-0.3812	-1.1942	30.5382
35.2750	35.9973	0.0001	0.0000	0.0000	-2.1820	-0.1252	-0.0080	-1.9328	-2.4312	1.0902	0.2583	0.0722	-28.0772	-8.4916	-0.0287	-0.3837	31.6993
35.3000	35.9973	0.0001	0.0000	0.0000	-2.0676	-0.1260	0.0012	-1.8168	-2.3184	0.7370	0.0329	1.2269	-26.7986	-9.0014	-0.2833	0.6482	33.1495
35.3250	35.9973	0.0001	0.0000	0.0000	-2.1199	-0.1607	0.0055	-1.8000	-2.4398	0.9581	1.2395	0.8439	-23.8417	-9.7928	-0.5624	-0.4167	33.4386
35.3500	35.9973	0.0001	0.0000	0.0000	-2.1346	-0.2084	-0.0023	-1.7198	-2.5493	1.1650	0.9148	0.1019	-20.9648	-9.6569	0.0251	0.5257	34.9308
35.3750	35.9973	0.0001	0.0000	0.0000	-2.0906	-0.2191	0.0006	-1.6546	-2.5267	1.2007	0.2610	1.2272	-19.2599	-10.4191	0.3629	0.7802	34.5951
35.4000	35.9973	0.0001	0.0000	0.0000	-1.9844	-0.3361	0.0018	-1.3156	-2.6532	0.8119	-0.8878	-0.5813	-15.0956	-11.1232	-0.3616	0.5681	34.4832
35.4250	35.9973	0.0001	0.0000	0.0000	-2.0351	-0.3767	-0.0007	-1.2854	-2.7847	0.8974	1.1990	0.4386	-11.5527	-13.0216	0.1377	1.6708	33.0702
35.4500	35.9973	0.0001	0.0000	0.0000	-2.0462	-0.4206	-0.0011	-1.2092	-2.8832	1.3612	1.0534	0.3791	-5.8610	-12.7060	0.2063	1.7509	31.6527
35.4750	35.9973	0.0001	0.0000	0.0000	-2.0465	-0.4178	-0.0092	-1.2151	-2.8778	0.7869	0.3284	1.6309	-2.7444	-13.9733	0.2357	2.3069	30.1139
35.5000	35.9973	0.0001	0.0000	0.0000	-2.1013	-0.5007	-0.0061	-1.1048	-3.0977	0.8725	0.7329	1.1588	-2.1050	-15.0899	0.1916	2.8771	28.2626
35.5250	35.9973	0.0001	0.0000	0.0000	-1.9741	-0.5359	0.0034	-0.9077	-3.0404	1.0616	1.1246	0.2527	2.2548	-15.2502	0.3580	2.7263	24.9285
35.5500	35.9973	0.0001	0.0000	0.0000	-2.0295	-0.5676	0.0161	-0.9000	-3.1590	1.1294	-0.0792	-1.1041	8.0619	-14.6481	-0.1120	3.0798	21.8089
35.5750	35.9973	0.0001	0.0000	0.0000	-1.9841	-0.5782	0.0041	-0.8335	-3.1346	1.5075	-0.5077	0.5245	10.0153	-13.7645	0.8133	3.0703	19.1276
35.6000	35.9973	0.0001	0.0000	0.0000	-1.9607	-0.5901	0.0076	-0.7864	-3.1350	1.5646	0.1233	0.9226	13.4961	-13.8324	-0.0042	2.8441	16.0313
35.6250	35.9973	0.0001	0.0000	0.0000	-1.8836	-0.5723	-0.0039	-0.7447	-3.0226	0.9010	-0.1294	-1.2099	16.0179	-12.5021	0.1328	2.9289	12.2309
35.6500	35.9973	0.0001	0.0000	0.0000	-1.8651	-0.6853	0.0149	-0.5013	-3.2289	1.2435	0.3644	-0.3009	16.6572	-11.9243	0.2944	2.5755	8.6357
35.6750	35.9973	0.0001	0.0000	0.0000	-1.8322	-0.6519	0.0090	-0.5350	-3.1295	1.3505	-0.3328	0.9220	19.0013	-10.0405	0.5685	3.1457	4.5275
35.7000	35.9973	0.0001	0.0000	0.0000	-1.8424	-0.6864	0.0159	-0.4764	-3.2084	1.1828	0.5585	1.1555	20.9370	-9.2150	-0.4645	3.0656	0.7877
35.7250	35.9973	0.0001	0.0000	0.0000	-1.7809	-0.6980	0.0028	-0.3920	-3.1698	1.5682	1.6794	0.5193	24.7996	-9.2878	0.7057	3.6028	-2.8682
35.7500	35.9973	0.0001	0.0000	0.0000	-1.8445	-0.7178	0.0102	-0.4161	-3.2728	1.1900	-0.2058	0.3167	25.6520	-7.8118	0.5685	2.9289	-6.6546
35.7750	35.9973	0.0001	0.0000	0.0000	-1.8428	-0.6541	-0.0040	-0.5411	-3.1445	0.7298	-1.3206	-0.4745	24.6575	-5.7434	-0.2882	2.7216	-10.7021
35.8000	35.9973	0.0001	0.0000	0.0000	-1.7828	-0.6898	0.0059	-0.4101	-3.1555	0.6406	0.0679	-0.6778	26.5843	-2.8496	-0.8169	2.4294	-13.7751
35.8250	35.9973	0.0001	0.0000	0.0000	-1.7297	-0.7123	0.0022	-0.3121	-3.1473	0.5978	-0.3696	-1.2502	26.6820	-1.6796	0.2111	2.4766	-17.5429
35.8500	35.9973	0.0001	0.0000	0.0000	-1.6772	-0.7162	0.0072	-0.2519	-3.1026	0.7441	-1.7369	-0.4638	27.6676	0.6025	-0.8512	2.4813	-21.0402
35.8750	35.9973	0.0001	0.0000	0.0000	-1.7144	-0.6624	-0.0044	-0.3962	-3.0326	0.7655	-0.4249	-0.3772	26.7620	3.2341	0.5098	1.7226	-23.4976
35.9000	35.9973	0.0001	0.0000	0.0000	-1.7315	-0.6919	-0.0038	-0.3547	-3.1083	0.8618	0.1356	-0.6953	27.7298	5.4919	-0.4742	1.6189	-26.0810
35.9250	35.9973	0.0001	0.0000	0.0000	-1.7677	-0.6341	0.0083	-0.5060	-3.0295	0.9581	0.6327	0.5260	25.4122	6.8368	0.1427	1.4069	-28.5571
35.9500	35.9973	0.0001	0.0000	0.0000	-1.7574	-0.5831	-0.0089	-0.5970	-2.9178	0.7440	-1.0355	-0.1650	25.7763	9.2644	-0.4400	-0.0397	-30.4876
35.9750	35.9973	0.0001	0.0000	0.0000	-1.7843	-0.6341	0.0013	-0.5225	-3.0462	0.6620	-0.1785	-0.5275	24.4888	10.8667	0.0642	0.0686	-31.7513
36.0000	35.9973	0.0001	0.0000	0.0000	-1.7306	-0.5126	0.0155	-0.7106	-2.7507	0.3017	0.8664	-0.0584	24.1869	12.0125	-0.2932	-0.0445	-32.8285
36.0250	35.9973	0.0001	0.0000	0.0000	-1.8281	-0.4752	0.0153	-0.8825	-2.7737	0.1662	-0.7823	-0.1118	21.6740	14.1344	0.3776	-0.3555	-33.2995
