time 	x0 	y0 	psi 	u 	WG1 	WG2 	WG3 	WG4 	x_0AW 	
s 	m 	m 	° 	m/s 	mm 	mm 	mm 	mm 	mm 	
42.3750	12.1181	0.0001	0.0000	0.3240	0.5819	0.4611	-0.2748	-1.9165	-1.9556
42.4000	12.1262	0.0001	0.0000	0.3280	-1.2472	0.0775	0.1119	-1.3841	-0.6966
42.4250	12.1344	0.0001	0.0000	0.3240	0.8305	-0.1313	0.0435	-1.5961	0.2967
42.4500	12.1425	0.0001	0.0000	0.3280	-1.9754	-0.5294	-0.0104	-1.3699	0.1102
42.4750	12.1507	0.0001	0.0000	0.3240	1.0703	0.5242	-0.0300	-1.3134	0.5671
42.5000	12.1588	0.0001	0.0000	0.3320	0.9283	0.2377	0.8659	-1.1532	0.8936
42.5250	12.1671	0.0001	0.0000	0.3240	-0.3592	0.1164	-0.1524	-1.7469	0.1102
42.5500	12.1752	0.0001	0.0000	0.3280	-0.2705	-0.3012	-0.0104	-1.6244	0.4645
42.5750	12.1834	0.0001	0.0000	0.3240	0.1202	0.0532	0.1757	-1.2521	-0.5287
42.6000	12.1915	0.0001	0.0000	0.3320	0.0847	0.3640	-0.6469	-0.9411	-0.8365
42.6250	12.1998	0.0001	0.0000	0.3240	1.3101	-0.0876	0.9589	-1.5866	-0.3375
42.6500	12.2079	0.0001	0.0000	0.3280	0.3511	-0.0876	0.2980	-1.3747	0.2500
42.6750	12.2161	0.0001	0.0000	0.3240	2.2602	0.3397	0.4156	-1.3322	0.1661
42.7000	12.2242	0.0001	0.0000	0.3320	-1.6557	0.4125	-0.0104	-1.9495	1.0241
42.7250	12.2325	0.0001	0.0000	0.3240	-1.1673	-0.0147	0.0435	-1.8270	-0.1230
42.7500	12.2406	0.0001	0.0000	0.3280	0.3600	0.5727	-0.6322	-1.9354	-1.2934
42.7750	12.2488	0.0001	0.0000	0.3240	-0.7410	-0.6508	0.3714	-1.4641	-0.1743
42.8000	12.2569	0.0001	0.0000	0.3320	0.6707	-0.8304	0.3617	-1.9259	0.3107
42.8250	12.2652	0.0001	0.0000	0.3240	0.5997	-0.8013	-0.1133	-1.4688	1.4298
42.8500	12.2733	0.0001	0.0000	0.3280	-0.2438	-0.4906	-0.1965	-1.2804	-0.0157
42.8750	12.2815	0.0001	0.0000	0.3240	-1.2294	-0.0876	-0.1818	-1.2379	-1.3774
42.9000	12.2896	0.0001	0.0000	0.3280	0.2179	-0.1119	0.5526	-1.4783	0.1988
42.9250	12.2978	0.0001	0.0000	0.3240	0.2978	-0.1313	0.2540	-1.5866	0.6884
42.9500	12.3059	0.0001	0.0000	0.3320	-1.2028	-0.1701	0.4596	-1.5443	-1.2002
42.9750	12.3142	0.0001	0.0000	0.3240	-1.1584	-0.4809	0.5379	-1.2379	0.7816
43.0000	12.3223	0.0001	0.0000	0.3280	0.2001	-0.3109	0.6261	-1.0118	1.2899
43.0250	12.3305	0.0001	0.0000	0.3240	-0.4125	-1.1946	0.1071	-2.0437	0.6791
43.0500	12.3386	0.0001	0.0000	0.3280	0.2446	-0.1313	0.0483	-1.7987	1.5091
43.0750	12.3468	0.0001	0.0000	0.3280	-0.2971	-0.7722	-0.4657	-2.0532	0.4039
43.1000	12.3550	0.0001	0.0000	0.3280	-1.9664	-0.4566	-0.1279	-1.9872	-0.9624
43.1250	12.3632	0.0001	0.0000	0.3240	-0.7588	-0.1652	0.4841	-1.6762	-1.6525
43.1500	12.3713	0.0001	0.0000	0.3280	0.7596	-0.5294	0.1511	-0.9929	-0.4541
43.1750	12.3795	0.0001	0.0000	0.3240	1.0259	-0.9519	-0.0055	-1.8741	0.8796
43.2000	12.3876	0.0001	0.0000	0.3320	1.2124	0.0629	-0.0447	-2.0626	0.2127
43.2250	12.3959	0.0001	0.0000	0.3240	0.1646	0.1455	-0.5392	-2.2558	0.0728
43.2500	12.4040	0.0001	0.0000	0.3320	-0.9986	0.3834	0.6995	-2.0155	-1.0929
43.2750	12.4123	0.0001	0.0000	0.3240	-1.1318	0.0193	0.7974	-1.9306	-0.3235
43.3000	12.4204	0.0001	0.0000	0.3280	1.9849	-0.3595	-0.5587	-2.0579	-1.1629
43.3250	12.4286	0.0001	0.0000	0.3240	-0.0840	-0.7867	0.0239	-2.7411	-0.0437
43.3500	12.4367	0.0001	0.0000	0.3320	-1.5047	-0.3595	0.5135	-1.1438	0.6977
43.3750	12.4450	0.0001	0.0000	0.3240	-0.7056	-0.0488	-0.1524	-1.1862	0.0728
43.4000	12.4531	0.0001	0.0000	0.3280	1.6475	-0.4178	0.3176	-1.4265	0.3247
43.4250	12.4613	0.0001	0.0000	0.3280	-0.1817	0.5145	0.0043	-1.2616	0.0076
43.4500	12.4695	0.0001	0.0000	0.3280	1.3988	-0.3789	-0.1133	-1.1626	0.1894
43.4750	12.4777	0.0001	0.0000	0.3240	1.4166	-0.5488	0.6261	-1.0212	-0.3841
43.5000	12.4858	0.0001	0.0000	0.3280	-0.8476	-0.1847	0.5624	-1.1673	0.3013
43.5250	12.4940	0.0001	0.0000	0.3240	1.0437	0.1795	-0.2944	-1.2521	-0.1883
43.5500	12.5021	0.0001	0.0000	0.3320	-1.8066	0.0483	0.3617	-1.8883	1.3132
43.5750	12.5104	0.0001	0.0000	0.3240	0.7596	0.0193	-0.2748	-1.2710	0.3013
43.6000	12.5185	0.0001	0.0000	0.3280	-0.5990	0.0338	0.6015	-1.3935	-2.1235
43.6250	12.5267	0.0001	0.0000	0.3240	-0.9897	-0.1944	0.1022	-0.4511	-0.4774
43.6500	12.5348	0.0001	0.0000	0.3320	-0.0663	-0.2138	-0.3825	-1.9118	-0.2536
43.6750	12.5431	0.0001	0.0000	0.3240	0.0492	-0.4906	0.3323	-1.5207	0.9495
43.7000	12.5512	0.0001	0.0000	0.3280	0.7951	-0.3207	0.5428	-1.5725	1.0288
43.7250	12.5594	0.0001	0.0000	0.3240	0.7151	-0.6508	-0.8818	-2.4113	0.0449
43.7500	12.5675	0.0001	0.0000	0.3320	-0.6611	-0.6022	-0.0153	-1.7940	1.6117
43.7750	12.5758	0.0001	0.0000	0.3240	-1.2739	-0.0584	0.6211	-2.2652	0.0962
43.8000	12.5839	0.0001	0.0000	0.3280	-0.1106	0.3543	-0.1769	-1.1814	-0.4028
43.8250	12.5921	0.0001	0.0000	0.3240	-0.3415	-0.5148	0.7534	-1.7234	-0.6033
43.8500	12.6002	0.0001	0.0000	0.3320	-1.4603	-0.7285	-0.4118	-1.9872	-0.3562
43.8750	12.6085	0.0001	0.0000	0.3240	-0.3237	-0.5537	-0.1622	-1.1862	0.4133
43.9000	12.6166	0.0001	0.0000	0.3280	0.5464	-0.9033	-0.1083	-2.4679	-1.9276
43.9250	12.6248	0.0001	0.0000	0.3240	-0.3326	-0.9955	0.0140	-1.5631	-1.0230
43.9500	12.6329	0.0001	0.0000	0.3320	-0.2883	-0.8790	-0.4608	-1.3181	0.3386
43.9750	12.6412	0.0001	0.0000	0.3240	-2.0375	-0.0778	1.0226	-1.0307	-1.7131
44.0000	12.6493	0.0001	0.0000	0.3280	0.2978	0.4950	0.0239	-1.2427	-0.5753
44.0250	12.6575	0.0001	0.0000	0.3240	1.0969	0.4368	0.1169	-1.1626	0.5625
44.0500	12.6656	0.0001	0.0000	0.3280	0.3778	-0.5683	0.4693	-1.2851	-0.1836
44.0750	12.6738	0.0001	0.0000	0.3240	-1.4071	-0.4323	0.0043	-0.9600	0.3107
44.1000	12.6819	0.0001	0.0000	0.3320	0.1114	0.2717	0.9589	-1.8836	-1.4100
44.1250	12.6902	0.0001	0.0000	0.3240	-0.7677	0.1746	0.4498	-1.0023	0.6278
44.1500	12.6983	0.0001	0.0000	0.3280	-0.5369	-0.1506	0.5869	-1.6527	1.5417
44.1750	12.7065	0.0001	0.0000	0.3240	0.5287	-0.5245	-0.1670	-1.4736	-0.8085
44.2000	12.7146	0.0001	0.0000	0.3320	-0.3859	0.2280	0.5232	-1.9543	0.4506
44.2250	12.7229	0.0001	0.0000	0.3240	-1.8776	-0.3303	-0.6713	-1.7799	2.1293
44.2500	12.7310	0.0001	0.0000	0.3320	-1.1584	0.0338	0.5918	-1.7893	-0.0157
44.2750	12.7393	0.0001	0.0000	0.3240	1.6830	0.0386	0.3666	-2.4867	-0.4074
44.3000	12.7474	0.0001	0.0000	0.3280	-1.0696	0.5824	0.1315	-1.4594	1.0614
44.3250	12.7556	0.0001	0.0000	0.3280	0.6973	0.1455	-0.0937	-1.4218	-0.4214
44.3500	12.7638	0.0001	0.0000	0.3280	0.4932	-0.2138	0.1365	-0.9976	-0.0577
44.3750	12.7720	0.0001	0.0000	0.3240	-1.3182	-0.6557	-0.6469	-0.8940	0.2454
44.4000	12.7801	0.0001	0.0000	0.3280	0.4044	-0.7333	0.6604	-1.8270	1.3226
44.4250	12.7883	0.0001	0.0000	0.3240	-1.2206	-0.6508	-0.0544	-0.5311	0.6837
44.4500	12.7964	0.0001	0.0000	0.3320	1.0437	-0.3207	0.2687	-1.7705	-0.4121
44.4750	12.8047	0.0001	0.0000	0.3200	-0.5990	0.3105	-0.1573	-2.0626	0.3247
44.5000	12.8127	0.0001	0.0000	0.3320	-0.8654	-0.1798	-0.1866	-1.4688	0.0868
44.5250	12.8210	0.0001	0.0000	0.3240	0.9993	-0.3546	-0.3434	-1.5207	1.9521
44.5500	12.8291	0.0001	0.0000	0.3280	-1.2117	-0.2090	0.1805	-1.7893	-0.2769
44.5750	12.8373	0.0001	0.0000	0.3240	-1.9576	-0.8547	-0.1622	-1.9165	-0.8504
44.6000	12.8454	0.0001	0.0000	0.3280	1.1591	-0.1459	0.2050	-2.3077	1.2013
44.6250	12.8536	0.0001	0.0000	0.3280	0.2356	-1.0780	0.2099	-1.1532	0.2500
44.6500	12.8618	0.0001	0.0000	0.3280	1.2923	-0.3497	-0.3923	-1.9637	0.4739
44.6750	12.8700	0.0001	0.0000	0.3240	-1.5935	-0.8402	0.6358	-0.3474	1.6443
44.7000	12.8781	0.0001	0.0000	0.3280	-1.5757	-0.5294	0.0189	-2.1380	-0.7059
44.7250	12.8863	0.0001	0.0000	0.3240	-0.3682	-0.1313	-0.3139	-1.5113	-0.0904
44.7500	12.8944	0.0001	0.0000	0.3320	-0.1994	-0.7042	-0.5196	-1.1909	-0.4214
44.7750	12.9027	0.0001	0.0000	0.3240	-0.0840	0.5582	-0.4168	-1.4265	-2.0442
44.8000	12.9108	0.0001	0.0000	0.3320	0.3866	-0.7576	0.0630	-1.6856	0.0169
44.8250	12.9191	0.0001	0.0000	0.3240	-0.7943	-0.3158	0.3274	-0.9364	0.6371
44.8500	12.9272	0.0001	0.0000	0.3280	-0.6789	0.3203	-0.0544	-2.2699	-0.7572
44.8750	12.9354	0.0001	0.0000	0.3240	-0.2883	0.4806	0.3225	-1.0118	-0.3515
44.9000	12.9435	0.0001	0.0000	0.3320	-0.1106	-0.1506	0.1119	-1.8883	1.3599
44.9250	12.9518	0.0001	0.0000	0.3240	0.1646	-0.6800	-0.1622	-1.8459	0.0449
44.9500	12.9599	0.0001	0.0000	0.3320	-0.3948	-0.1555	0.0679	-1.2851	0.6744
44.9750	12.9682	0.0001	0.0000	0.3240	-0.8476	0.4271	0.0435	-1.3087	-0.2069
45.0000	12.9763	0.0001	0.0000	0.3280	-0.3948	0.1989	-0.1622	-0.9741	0.1614
45.0250	12.9845	0.0001	0.0000	0.3240	-1.6823	-0.3400	0.7534	-1.1013	0.4412
45.0500	12.9926	0.0001	0.0000	0.3320	0.0936	-0.1749	0.2540	-1.4218	0.0822
45.0750	13.0009	0.0001	0.0000	0.3240	0.5198	-0.4225	-0.5049	-2.0579	-0.3282
45.1000	13.0090	0.0001	0.0000	0.3280	0.0226	-0.6314	0.1708	-1.0307	0.1754
45.1250	13.0172	0.0001	0.0000	0.3240	-0.3859	0.0483	-0.4070	-1.4218	0.5998
45.1500	13.0253	0.0001	0.0000	0.3320	0.4577	-0.0050	-0.1622	-1.8553	0.1008
45.1750	13.0336	0.0001	0.0000	0.3240	-1.1140	-0.1506	0.2099	-2.0484	-0.5660
45.2000	13.0417	0.0001	0.0000	0.3280	-0.4836	-0.6168	0.2540	-1.0636	0.6977
45.2250	13.0499	0.0001	0.0000	0.3240	-0.2616	-0.4323	-0.1475	-1.4688	0.1754
45.2500	13.0580	0.0001	0.0000	0.3320	-0.8210	-0.8304	0.3127	-1.2710	0.5811
45.2750	13.0663	0.0001	0.0000	0.3240	0.7684	-0.9324	0.3225	-1.5302	0.8283
45.3000	13.0744	0.0001	0.0000	0.3280	0.2622	-0.5585	0.3862	-1.6291	0.1288
45.3250	13.0826	0.0001	0.0000	0.3240	-1.7977	0.0193	-0.2259	-0.8186	-0.6826
45.3500	13.0907	0.0001	0.0000	0.3280	-0.8832	0.3154	0.2637	-1.7422	-1.6898
45.3750	13.0989	0.0001	0.0000	0.3240	-0.7234	-0.0681	0.6701	-0.9270	0.2034
45.4000	13.1070	0.0001	0.0000	0.3280	-1.6112	-0.6654	0.1854	-1.4878	0.1801
45.4250	13.1152	0.0001	0.0000	0.3240	1.2923	-0.4517	-0.8721	-1.8412	0.2361
45.4500	13.1233	0.0001	0.0000	0.3320	-1.7533	-1.0004	0.4693	-1.0448	0.7443
45.4750	13.1316	0.0001	0.0000	0.3240	-0.9187	-0.9227	-0.3581	-1.0966	-0.9857
45.5000	13.1397	0.0001	0.0000	0.3280	-0.5280	-0.9033	0.8953	-0.9788	0.8796
45.5250	13.1479	0.0001	0.0000	0.3240	-1.3182	-0.9858	0.5771	-1.8930	0.4133
45.5500	13.1560	0.0001	0.0000	0.3320	0.5819	-0.1119	0.0140	-2.4820	-0.1463
45.5750	13.1643	0.0001	0.0000	0.3240	0.9815	0.2474	0.3078	-1.1485	0.8796
45.6000	13.1724	0.0001	0.0000	0.3280	-0.4747	-0.0876	0.1952	-1.7987	0.1801
45.6250	13.1806	0.0001	0.0000	0.3240	1.1324	-0.0439	-0.4413	-0.9223	1.6117
45.6500	13.1887	0.0001	0.0000	0.3320	0.3155	-0.5973	0.0239	-1.4736	0.9822
45.6750	13.1970	0.0001	0.0000	0.3240	1.3545	-0.3351	1.0911	-1.6574	0.1521
45.7000	13.2051	0.0001	0.0000	0.3320	0.6885	-0.6265	0.2588	-1.8034	0.3433
45.7250	13.2134	0.0001	0.0000	0.3240	-0.9009	0.1649	0.3910	-1.9071	-1.0090
45.7500	13.2215	0.0001	0.0000	0.3320	1.3545	-0.1264	-0.2013	-1.4547	-0.0157
45.7750	13.2298	0.0001	0.0000	0.3240	-1.3182	-0.3692	0.1658	-2.0674	-0.2676
45.8000	13.2379	0.0001	0.0000	0.3280	0.7063	-0.1070	0.0679	-1.3087	0.1475
45.8250	13.2461	0.0001	0.0000	0.3280	-0.1462	0.3057	0.2001	-1.9967	-1.2655
45.8500	13.2543	0.0001	0.0000	0.3280	-1.0429	-0.0876	-0.1965	-1.6244	-0.4168
45.8750	13.2625	0.0001	0.0000	0.3240	0.2978	-0.3546	0.3960	-1.6197	1.1360
45.9000	13.2706	0.0001	0.0000	0.3320	-0.1728	-0.4225	0.1022	-1.1060	0.4972
45.9250	13.2789	0.0001	0.0000	0.3240	-0.5457	-0.3886	-0.8868	-2.0108	-0.4960
45.9500	13.2870	0.0001	0.0000	0.3280	-0.0929	-0.5099	-0.0496	-1.4925	-0.3748
45.9750	13.2952	0.0001	0.0000	0.3240	1.4788	-0.2236	-0.6224	-1.4830	0.2734
46.0000	13.3033	0.0001	0.0000	0.3280	-0.0041	-0.2380	-0.0887	-1.3040	-0.0111
46.0250	13.3115	0.0001	0.0000	0.3240	1.2656	-0.7818	0.0239	-1.3228	-0.8598
46.0500	13.3196	0.0001	0.0000	0.3280	0.1468	-0.4517	0.0435	-1.7139	0.0542
46.0750	13.3278	0.0001	0.0000	0.3240	1.1680	-0.7479	0.7534	-0.7620	0.8562
46.1000	13.3359	0.0001	0.0000	0.3280	0.3333	-0.4614	-0.0007	-1.6856	0.3526
46.1250	13.3441	0.0001	0.0000	0.3240	-1.3981	-0.8256	0.4792	-1.0118	0.7164
46.1500	13.3522	0.0001	0.0000	0.3320	-1.4958	-0.0488	0.4009	-1.6856	0.1381
46.1750	13.3605	0.0001	0.0000	0.3240	-0.3770	-0.0002	0.5331	-1.2050	1.4811
46.2000	13.3686	0.0001	0.0000	0.3280	0.1202	-0.2964	-0.4755	-1.3888	-0.6406
46.2250	13.3768	0.0001	0.0000	0.3240	-1.4692	-1.0393	-0.0887	-1.9637	-0.2163
46.2500	13.3849	0.0001	0.0000	0.3280	-0.5014	-0.0002	-0.3776	-1.2710	-0.7059
46.2750	13.3931	0.0001	0.0000	0.3280	-0.9630	-1.2869	0.8366	-1.9778	0.5625
46.3000	13.4013	0.0001	0.0000	0.3280	-0.0485	-0.4857	0.5918	-1.7422	1.3972
46.3250	13.4095	0.0001	0.0000	0.3280	-0.4303	0.2087	-0.4804	-2.3171	0.9169
46.3500	13.4177	0.0001	0.0000	0.3280	-0.8654	-0.4711	0.6065	-1.6903	0.3713
46.3750	13.4259	0.0001	0.0000	0.3280	0.7596	-0.0342	-0.1279	-1.8128	0.4086
46.4000	13.4341	0.0001	0.0000	0.3280	-0.5369	-0.7576	-0.4314	-1.2191	1.6023
46.4250	13.4423	0.0001	0.0000	0.3240	-0.2438	-0.8256	0.6457	-1.8694	-0.0111
46.4500	13.4504	0.0001	0.0000	0.3320	-0.6701	-0.8741	0.0092	-2.2181	-0.3888
46.4750	13.4587	0.0001	0.0000	0.3280	0.5198	0.1309	0.2883	-1.0966	-0.8971
46.5000	13.4669	0.0001	0.0000	0.3280	-1.7267	0.2426	0.9785	-2.0484	-2.2867
46.5250	13.4751	0.0001	0.0000	0.3240	-0.8742	-0.3595	0.3030	-1.4359	-1.0183
46.5500	13.4832	0.0001	0.0000	0.3280	0.8483	-0.8887	0.1805	-2.2087	-0.5613
46.5750	13.4914	0.0001	0.0000	0.3280	1.0259	-0.1362	0.1119	-1.4547	-0.7245
46.6000	13.4996	0.0001	0.0000	0.3280	-1.2739	0.3786	0.4400	-1.7328	-1.2142
46.6250	13.5078	0.0001	0.0000	0.3240	0.8395	0.1989	0.2441	-1.3841	-0.9017
46.6500	13.5159	0.0001	0.0000	0.3280	1.6564	-0.2429	0.5967	-1.4783	-0.0531
46.6750	13.5241	0.0001	0.0000	0.3240	-0.8388	-0.4857	-0.0104	-0.8516	-0.6220
46.7000	13.5322	0.0001	0.0000	0.3320	0.1824	-0.4906	-0.3238	-1.3275	0.4785
46.7250	13.5405	0.0001	0.0000	0.3240	-1.4071	-0.0536	0.0778	-0.9458	-0.3795
46.7500	13.5486	0.0001	0.0000	0.3280	1.0437	-0.4906	0.4106	-1.8647	-0.2116
46.7750	13.5568	0.0001	0.0000	0.3240	1.4966	-0.1847	0.3372	-1.0731	-0.2909
46.8000	13.5649	0.0001	0.0000	0.3280	0.3333	-0.5585	0.4057	-1.4076	0.6138
46.8250	13.5731	0.0001	0.0000	0.3240	0.5110	-0.6800	-0.2308	-1.5584	0.2547
46.8500	13.5812	0.0001	0.0000	0.3280	-1.5403	-1.0537	0.8562	-0.9411	0.1941
46.8750	13.5894	0.0001	0.0000	0.3240	1.0969	-0.9761	0.5478	-2.0721	0.4039
46.9000	13.5975	0.0001	0.0000	0.3320	-1.2472	-0.7528	-0.1818	-0.5405	-0.0391
46.9250	13.6058	0.0001	0.0000	0.3240	-0.6256	-0.4566	0.3813	-1.7516	-0.4494
46.9500	13.6139	0.0001	0.0000	0.3280	-1.2206	0.4076	-0.0643	-1.2427	-0.1370
46.9750	13.6221	0.0001	0.0000	0.3240	0.1558	0.0047	0.5722	-0.9129	0.9122
47.0000	13.6302	0.0001	0.0000	0.3320	-0.5546	0.1941	0.3176	-1.4265	-1.6152
47.0250	13.6385	0.0001	0.0000	0.3240	1.3811	-0.9663	0.4889	-1.4453	0.0728
47.0500	13.6466	0.0001	0.0000	0.3280	-0.2883	-0.3838	-0.0153	-1.2757	0.2967
47.0750	13.6548	0.0001	0.0000	0.3240	1.1324	0.0047	0.1854	-0.9176	-0.1370
47.1000	13.6629	0.0001	0.0000	0.3320	0.1291	-0.6848	-0.3335	-1.3275	-0.4821
47.1250	13.6712	0.0001	0.0000	0.3240	-1.7089	-0.8256	0.1365	-2.0249	-0.8365
47.1500	13.6793	0.0001	0.0000	0.3320	0.6619	0.4660	-0.1866	-2.0296	-0.7152
47.1750	13.6876	0.0001	0.0000	0.3240	1.1769	0.4902	0.1169	-2.5197	0.3993
47.2000	13.6957	0.0001	0.0000	0.3280	0.4577	-0.4178	0.0630	-0.8139	-0.1137
47.2250	13.7039	0.0001	0.0000	0.3240	-0.3415	-0.3497	0.1462	-1.5207	1.1873
47.2500	13.7120	0.0001	0.0000	0.3320	-2.0108	-0.3935	-0.2797	-1.4547	-0.8877
47.2750	13.7203	0.0001	0.0000	0.3240	-2.2417	-0.8887	0.3127	-1.8506	-0.2303
47.3000	13.7284	0.0001	0.0000	0.3320	-0.1551	-1.0441	0.1658	-2.1192	-0.7292
47.3250	13.7367	0.0001	0.0000	0.3240	1.0969	-0.9276	-0.9211	-1.0495	-0.3562
47.3500	13.7448	0.0001	0.0000	0.3280	0.5198	-1.0247	0.2931	-2.2793	-0.1929
47.3750	13.7530	0.0001	0.0000	0.3240	-1.1495	-0.0293	-0.1769	-1.5490	-0.3235
47.4000	13.7611	0.0001	0.0000	0.3320	-0.2438	0.3979	0.7778	-1.9637	-1.4520
47.4250	13.7694	0.0001	0.0000	0.3240	-1.2650	-0.2333	0.4792	-1.6432	0.3107
47.4500	13.7775	0.0001	0.0000	0.3280	-0.5812	0.0241	-0.3286	-1.6621	-0.3562
47.4750	13.7857	0.0001	0.0000	0.3240	1.4077	0.3446	0.3470	-0.9082	0.2174
47.5000	13.7938	0.0001	0.0000	0.3320	-0.2260	-0.3838	-0.2650	-1.7705	0.5811
47.5250	13.8021	0.0001	0.0000	0.3240	-1.2561	-0.4566	-0.1916	-1.5537	-0.8644
47.5500	13.8102	0.0001	0.0000	0.3280	-0.9897	-0.2090	1.0765	-1.8506	-0.8318
47.5750	13.8184	0.0001	0.0000	0.3240	-0.3326	-1.0926	-0.1377	-2.3124	0.2034
47.6000	13.8265	0.0001	0.0000	0.3280	0.0936	-0.6459	-0.1769	-1.3322	-0.3142
47.6250	13.8347	0.0001	0.0000	0.3240	0.3511	-0.0973	0.6799	-1.8741	0.4599
47.6500	13.8428	0.0001	0.0000	0.3280	-1.3981	-0.5391	0.1462	-1.9354	-0.3328
47.6750	13.8510	0.0001	0.0000	0.3240	-1.6912	-0.4955	0.0778	-2.0484	-0.4214
47.7000	13.8591	0.0001	0.0000	0.3320	0.2179	-0.5926	-0.1083	-1.8412	-1.3447
47.7250	13.8674	0.0001	0.0000	0.3240	1.0881	-0.6944	0.0435	-2.1521	-1.1675
47.7500	13.8755	0.0001	0.0000	0.3280	1.6741	-0.8256	-0.1230	-1.8930	-0.1043
47.7750	13.8837	0.0001	0.0000	0.3240	-1.7444	0.1406	0.4498	-1.4830	0.3993
47.8000	13.8918	0.0001	0.0000	0.3320	-2.0641	-0.4663	0.0826	-1.7611	-0.1277
47.8250	13.9001	0.0001	0.0000	0.3240	1.0881	-0.5585	-0.3238	-2.6281	-0.1743
47.8500	13.9082	0.0001	0.0000	0.3280	-0.2971	0.1600	0.5282	-1.0023	1.4951
47.8750	13.9164	0.0001	0.0000	0.3240	0.4310	-0.6654	0.1119	-3.2784	0.5252
47.9000	13.9245	0.0001	0.0000	0.3320	-1.4514	-1.0441	-0.3189	-1.9118	-0.7385
47.9250	13.9328	0.0001	0.0000	0.3240	0.3778	-0.7139	-0.0104	-1.6574	-1.1629
47.9500	13.9409	0.0001	0.0000	0.3320	-1.1495	-0.6702	-0.3678	-1.3510	-1.6991
47.9750	13.9492	0.0001	0.0000	0.3240	0.0048	-1.0780	0.8562	-1.5019	0.1614
48.0000	13.9573	0.0001	0.0000	0.3280	1.8339	-0.1459	0.1561	-1.2616	-0.4727
48.0250	13.9655	0.0001	0.0000	0.3280	-1.0429	-0.0147	-0.0447	-2.4443	0.2314
48.0500	13.9737	0.0001	0.0000	0.3280	-0.3415	0.4563	-0.0496	-1.4406	-0.3095
48.0750	13.9819	0.0001	0.0000	0.3240	1.2390	-0.4614	0.3960	-2.5386	0.2267
48.1000	13.9900	0.0001	0.0000	0.3280	-0.8566	-0.9761	0.3470	-1.9590	-0.1463
48.1250	13.9982	0.0001	0.0000	0.3240	2.2335	0.2377	0.4302	-2.3689	2.6562
48.1500	14.0063	0.0001	0.0000	0.3320	-0.6967	-0.0827	0.6310	-1.8789	0.4832
48.1750	14.0146	0.0001	0.0000	0.3240	-1.8244	-0.3886	-0.2895	-1.9495	-0.6593
48.2000	14.0227	0.0001	0.0000	0.3320	0.7506	-0.5052	0.3617	-1.8223	-0.3422
48.2250	14.0310	0.0001	0.0000	0.3240	0.1114	-0.8013	-0.1670	-2.1521	0.2174
48.2500	14.0391	0.0001	0.0000	0.3280	-0.8033	-0.6168	-0.2455	-1.6997	0.3760
48.2750	14.0473	0.0001	0.0000	0.3240	-0.4392	-0.0584	-0.0349	-2.6422	0.2034
48.3000	14.0554	0.0001	0.0000	0.3280	-1.2916	0.3591	0.4988	-1.6150	0.9262
48.3250	14.0636	0.0001	0.0000	0.3240	1.2124	-0.8207	0.4988	-1.6809	-0.3841
48.3500	14.0717	0.0001	0.0000	0.3280	0.7329	-0.7236	0.0582	-1.3794	-0.1043
48.3750	14.0799	0.0001	0.0000	0.3280	1.3988	-0.6605	-0.0986	-1.8600	1.0847
48.4000	14.0881	0.0001	0.0000	0.3280	-1.2827	-1.1315	0.3666	-2.0909	-0.3888
48.4250	14.0963	0.0001	0.0000	0.3240	-0.3682	0.1357	-0.3629	-1.4123	-1.6432
48.4500	14.1044	0.0001	0.0000	0.3280	0.5020	-1.0247	-0.1818	-1.5160	0.2407
48.4750	14.1126	0.0001	0.0000	0.3240	0.2800	-0.0584	-0.0887	-2.3689	-1.1582
48.5000	14.1207	0.0001	0.0000	0.3320	-0.1551	0.2038	0.6358	-1.9637	0.9495
48.5250	14.1290	0.0001	0.0000	0.3240	0.9371	-0.7431	0.4596	-1.2521	0.4086
48.5500	14.1371	0.0001	0.0000	0.3280	-1.5935	-0.1216	0.4400	-1.1532	-0.1603
48.5750	14.1453	0.0001	0.0000	0.3240	-0.4481	0.2377	0.0630	-1.6527	-0.0018
48.6000	14.1534	0.0001	0.0000	0.3320	-0.7322	-0.0050	-0.2455	-1.4641	-1.5546
48.6250	14.1617	0.0001	0.0000	0.3240	0.1291	-0.4760	0.5331	-1.3463	1.2386
48.6500	14.1698	0.0001	0.0000	0.3280	0.6264	-0.8984	-0.7399	-2.4019	0.6791
48.6750	14.1780	0.0001	0.0000	0.3240	-0.7322	-0.9033	0.6946	-1.9590	-0.1370
48.7000	14.1861	0.0001	0.0000	0.3320	-0.7588	-0.5828	0.7778	-2.4820	-0.0577
48.7250	14.1944	0.0001	0.0000	0.3240	1.2302	-0.0876	0.1365	-1.5961	-2.3986
48.7500	14.2025	0.0001	0.0000	0.3280	0.1824	-0.0876	-0.8182	-1.7375	0.4879
48.7750	14.2107	0.0001	0.0000	0.3240	-1.8332	-0.3158	-0.0691	-1.3134	0.0122
48.8000	14.2188	0.0001	0.0000	0.3320	-0.7234	-0.0924	-0.0790	-2.0202	-0.1277
48.8250	14.2271	0.0001	0.0000	0.3240	1.1947	-0.7625	0.6554	-1.8223	-0.0764
48.8500	14.2352	0.0001	0.0000	0.3280	0.1824	-0.9324	0.5575	-1.3652	0.8096
48.8750	14.2434	0.0001	0.0000	0.3280	0.4843	-1.2528	-0.8085	-0.9082	0.0775
