time 	x0 	y0 	psi 	u 	WG1 	WG2 	WG3 	WG4 	x_0AW 	
s 	m 	m 	° 	m/s 	mm 	mm 	mm 	mm 	mm 	
86.0250	26.3878	0.0001	0.0000	0.3280	28.1034	3.4310	-0.9092	-1.4320	-10.8488
86.0500	26.3960	0.0001	0.0000	0.3280	27.7660	3.2028	-0.0033	-1.5545	-13.5114
86.0750	26.4042	0.0001	0.0000	0.3280	29.4886	4.3730	-0.4097	-1.1163	-17.6755
86.1000	26.4124	0.0001	0.0000	0.3240	29.2932	5.4411	0.0946	-1.6535	-22.1474
86.1250	26.4205	0.0001	0.0000	0.3280	28.1123	5.6014	0.4617	-1.6817	-24.5209
86.1500	26.4287	0.0001	0.0000	0.3240	28.3875	5.3683	0.2463	-1.1776	-28.9695
86.1750	26.4368	0.0001	0.0000	0.3320	29.1245	6.9511	-0.0670	-2.0163	-28.8203
86.2000	26.4451	0.0001	0.0000	0.3240	26.3276	6.5481	-0.1111	-1.3848	-30.8721
86.2250	26.4532	0.0001	0.0000	0.3280	27.1000	7.0774	-0.1796	-1.9315	-30.2006
86.2500	26.4614	0.0001	0.0000	0.3240	25.8925	5.7956	-0.3461	-2.2849	-31.8000
86.2750	26.4695	0.0001	0.0000	0.3320	24.2587	6.3297	-0.9580	-0.9937	-38.2024
86.3000	26.4778	0.0001	0.0000	0.3240	22.5804	6.1306	0.8191	-1.6959	-34.5559
86.3250	26.4859	0.0001	0.0000	0.3320	19.8101	6.0772	-0.5322	-1.4744	-34.8124
86.3500	26.4942	0.0001	0.0000	0.3240	17.9720	5.9752	-0.5027	-1.5781	-35.9222
86.3750	26.5023	0.0001	0.0000	0.3280	14.8021	6.8346	0.2659	-1.6252	-33.9917
86.4000	26.5105	0.0001	0.0000	0.3240	11.0549	5.3925	-0.3754	-1.1917	-32.6720
86.4250	26.5186	0.0001	0.0000	0.3320	9.3501	5.2566	-0.4342	-0.9843	-29.2540
86.4500	26.5269	0.0001	0.0000	0.3240	2.8327	4.8585	0.0799	-1.1917	-26.9131
86.4750	26.5350	0.0001	0.0000	0.3320	1.5007	4.5137	-0.5566	-1.5451	-23.4578
86.5000	26.5433	0.0001	0.0000	0.3240	-1.8379	3.0377	-0.6448	-1.6488	-18.3610
86.5250	26.5514	0.0001	0.0000	0.3280	-6.2954	3.1542	0.1142	-1.2859	-16.4678
86.5500	26.5596	0.0001	0.0000	0.3240	-9.7050	1.0422	0.2316	-2.0681	-13.4974
86.5750	26.5677	0.0001	0.0000	0.3320	-11.5342	0.4401	-0.8063	-1.9173	-8.9043
86.6000	26.5760	0.0001	0.0000	0.3240	-15.2813	-0.0260	0.4569	-2.0775	-4.4790
86.6250	26.5841	0.0001	0.0000	0.3280	-18.7709	-1.1476	0.1337	-0.9042	0.2913
86.6500	26.5923	0.0001	0.0000	0.3240	-21.7366	-1.9002	-0.2580	-1.3990	3.3970
86.6750	26.6004	0.0001	0.0000	0.3280	-21.8343	-2.0750	0.2855	-1.2294	7.8642
86.7000	26.6086	0.0001	0.0000	0.3240	-27.4550	-3.5801	0.1142	-1.4508	9.3704
86.7250	26.6167	0.0001	0.0000	0.3280	-27.0820	-4.6677	-0.2628	-0.4283	14.4718
86.7500	26.6249	0.0001	0.0000	0.3240	-30.1631	-6.1631	0.0799	-2.1294	18.2582
86.7750	26.6330	0.0001	0.0000	0.3320	-29.6926	-6.8866	-0.0866	-1.9644	21.0607
86.8000	26.6413	0.0001	0.0000	0.3240	-31.5395	-7.9888	-0.4440	-1.9409	25.9756
86.8250	26.6494	0.0001	0.0000	0.3280	-33.9458	-8.3626	0.1239	-1.1021	26.3253
86.8500	26.6576	0.0001	0.0000	0.3240	-33.8837	-9.0084	-0.0670	-1.4226	28.8108
86.8750	26.6657	0.0001	0.0000	0.3320	-31.8059	-9.9552	-0.1502	-1.3707	30.3496
86.9000	26.6740	0.0001	0.0000	0.3240	-31.4596	-11.0428	-0.3265	-1.8419	32.2615
86.9250	26.6821	0.0001	0.0000	0.3320	-27.9345	-10.9991	-0.4196	-2.1577	33.7956
86.9500	26.6904	0.0001	0.0000	0.3240	-26.8690	-11.0040	0.7359	-2.2378	33.4179
86.9750	26.6985	0.0001	0.0000	0.3320	-23.4592	-12.6645	-0.4244	-2.5111	37.0411
87.0000	26.7068	0.0001	0.0000	0.3240	-21.0352	-12.5673	-0.5811	-1.5592	30.8625
87.0250	26.7149	0.0001	0.0000	0.3320	-14.1802	-13.2908	0.3541	-1.3990	34.6909
87.0500	26.7232	0.0001	0.0000	0.3240	-10.5752	-12.6160	0.3051	-1.8466	36.4582
87.0750	26.7313	0.0001	0.0000	0.3280	-7.0501	-12.7519	-0.5811	-1.3001	33.5671
87.1000	26.7395	0.0001	0.0000	0.3280	-3.9424	-12.2567	0.0163	-2.2755	29.8320
87.1250	26.7477	0.0001	0.0000	0.3280	-0.0265	-11.8828	0.2316	-1.8560	27.4958
87.1500	26.7559	0.0001	0.0000	0.3240	5.9138	-11.0136	-0.5664	-2.4262	24.5487
87.1750	26.7640	0.0001	0.0000	0.3280	7.6098	-10.8923	0.2121	-1.3754	24.1477
87.2000	26.7722	0.0001	0.0000	0.3280	13.2660	-10.2902	-0.0768	-2.0634	16.3044
87.2250	26.7804	0.0001	0.0000	0.3280	15.6545	-9.7901	-0.5909	-1.9597	14.1081
87.2500	26.7886	0.0001	0.0000	0.3240	16.9420	-8.5423	0.1876	-1.2199	10.9605
87.2750	26.7967	0.0001	0.0000	0.3280	18.9932	-7.1488	-0.6055	-1.8042	8.1253
87.3000	26.8049	0.0001	0.0000	0.3240	20.9023	-5.7505	-0.5175	-0.6074	2.9586
87.3250	26.8130	0.0001	0.0000	0.3280	23.8146	-4.5852	0.2365	-0.8618	-1.2288
87.3500	26.8212	0.0001	0.0000	0.3240	24.8979	-3.4248	-0.2432	-1.7572	-1.9842
87.3750	26.8293	0.0001	0.0000	0.3320	25.6083	-0.8029	0.3785	-1.2482	-8.0976
87.4000	26.8376	0.0001	0.0000	0.3240	28.1123	0.7606	0.3932	-1.1210	-11.5995
87.4250	26.8457	0.0001	0.0000	0.3280	26.7537	1.3578	0.2365	-2.5299	-12.3689
87.4500	26.8539	0.0001	0.0000	0.3240	28.4853	2.5716	0.3687	-1.9315	-17.6662
87.4750	26.8620	0.0001	0.0000	0.3320	29.1868	4.5381	-0.2432	-1.8137	-21.3547
87.5000	26.8703	0.0001	0.0000	0.3240	29.7373	5.1401	0.1533	-2.5535	-23.1080
87.5250	26.8784	0.0001	0.0000	0.3320	27.6950	5.9752	0.2855	-2.3603	-25.8872
87.5500	26.8867	0.0001	0.0000	0.3240	27.8992	7.4998	-0.4244	-2.0775	-26.4515
87.5750	26.8948	0.0001	0.0000	0.3280	27.1711	9.4516	-0.1796	-1.2105	-30.3311
87.6000	26.9030	0.0001	0.0000	0.3280	27.6239	9.5925	0.2708	-1.9220	-33.2689
87.6250	26.9112	0.0001	0.0000	0.3280	25.0756	11.0441	-0.7818	-1.8750	-33.0264
87.6500	26.9194	0.0001	0.0000	0.3240	23.1399	11.8890	-0.0768	-2.0163	-33.2269
87.6750	26.9275	0.0001	0.0000	0.3320	20.6980	11.7094	0.3687	-1.5121	-34.1082
87.7000	26.9358	0.0001	0.0000	0.3240	20.9822	12.5784	-0.3510	-2.4074	-35.4232
87.7250	26.9439	0.0001	0.0000	0.3280	19.1530	13.6952	0.1142	-1.6959	-33.5673
87.7500	26.9521	0.0001	0.0000	0.3240	14.6600	13.6806	-0.1013	-0.9890	-33.5860
87.7750	26.9602	0.0001	0.0000	0.3320	11.9962	13.8992	-0.1405	-1.9928	-32.1824
87.8000	26.9685	0.0001	0.0000	0.3240	8.7019	14.2390	-0.0229	-1.0126	-30.3685
87.8250	26.9766	0.0001	0.0000	0.3280	7.0859	13.4961	0.5547	-2.5064	-26.0738
87.8500	26.9848	0.0001	0.0000	0.3240	1.8826	12.8941	0.1386	-2.4215	-23.4624
87.8750	26.9929	0.0001	0.0000	0.3280	-0.4704	13.8069	-0.4391	-2.5912	-21.3687
87.9000	27.0011	0.0001	0.0000	0.3240	-5.3275	12.5348	0.2757	-1.7241	-18.1791
87.9250	27.0092	0.0001	0.0000	0.3320	-8.7194	12.0056	0.0211	-1.8750	-13.3249
87.9500	27.0175	0.0001	0.0000	0.3240	-12.6086	10.8645	-0.1845	-2.2849	-8.7877
87.9750	27.0256	0.0001	0.0000	0.3280	-14.4112	9.8740	-0.5272	-2.0163	-3.0241
88.0000	27.0338	0.0001	0.0000	0.3240	-17.9008	9.1651	0.1142	-1.8656	-3.2200
88.0250	27.0419	0.0001	0.0000	0.3280	-21.1949	7.4270	0.0260	-2.0917	2.4597
88.0500	27.0501	0.0001	0.0000	0.3240	-23.2905	6.0189	-0.5909	-2.1012	6.3394
88.0750	27.0582	0.0001	0.0000	0.3320	-25.4926	4.6788	-0.3657	-2.0917	10.2564
88.1000	27.0665	0.0001	0.0000	0.3240	-26.0697	3.3728	0.4324	-1.4085	15.9407
88.1250	27.0746	0.0001	0.0000	0.3320	-30.2520	1.5131	0.7212	-1.2011	19.1442
88.1500	27.0829	0.0001	0.0000	0.3240	-30.0389	-1.1427	0.5547	-2.0965	21.1400
88.1750	27.0910	0.0001	0.0000	0.3280	-31.2198	-2.7498	0.0358	-1.5733	22.3524
88.2000	27.0992	0.0001	0.0000	0.3240	-33.1644	-3.8520	0.0946	-1.9881	26.5398
88.2250	27.1073	0.0001	0.0000	0.3320	-32.1166	-6.7846	0.0847	-1.3236	27.9434
88.2500	27.1156	0.0001	0.0000	0.3240	-33.8037	-8.4743	-0.4391	-1.8891	29.2165
88.2750	27.1237	0.0001	0.0000	0.3280	-31.9834	-10.6252	0.0211	-2.0163	32.1962
88.3000	27.1319	0.0001	0.0000	0.3280	-28.0321	-12.3149	-0.4636	-2.8221	33.7956
88.3250	27.1401	0.0001	0.0000	0.3280	-28.5560	-12.5625	-0.3070	-2.9399	34.9614
88.3500	27.1483	0.0001	0.0000	0.3240	-23.7700	-14.8930	-0.1306	-2.4875	33.4132
88.3750	27.1564	0.0001	0.0000	0.3280	-21.6656	-14.9222	0.1435	-2.4969	35.3997
88.4000	27.1646	0.0001	0.0000	0.3240	-16.2758	-16.5828	-0.4049	-2.7655	34.0381
88.4250	27.1727	0.0001	0.0000	0.3320	-11.9515	-18.0636	0.2169	-2.2519	32.9143
88.4500	27.1810	0.0001	0.0000	0.3240	-7.9735	-19.3114	0.2316	-3.0907	32.7231
88.4750	27.1891	0.0001	0.0000	0.3280	-3.9512	-19.7775	-0.1111	-1.7430	30.7833
88.5000	27.1973	0.0001	0.0000	0.3240	0.8437	-20.3699	0.2268	-1.6959	28.9227
88.5250	27.2054	0.0001	0.0000	0.3280	4.5464	-19.5590	-0.7524	-1.8608	25.8963
88.5500	27.2136	0.0001	0.0000	0.3280	7.4322	-19.9523	0.2316	-2.5677	22.9679
88.5750	27.2218	0.0001	0.0000	0.3280	10.7176	-19.3697	0.5695	-2.5912	18.7059
88.6000	27.2300	0.0001	0.0000	0.3240	12.7065	-18.4423	-0.7231	-2.2095	15.8287
88.6250	27.2381	0.0001	0.0000	0.3280	16.9420	-16.6313	0.0700	-2.5818	12.7464
88.6500	27.2463	0.0001	0.0000	0.3240	18.9133	-15.4855	0.2952	-2.6808	8.6196
88.6750	27.2544	0.0001	0.0000	0.3280	22.0743	-13.9997	-0.1502	-2.0116	3.5368
88.7000	27.2626	0.0001	0.0000	0.3240	23.2819	-11.9605	-0.2824	-3.2792	0.7623
88.7250	27.2707	0.0001	0.0000	0.3320	23.2908	-10.4213	0.5596	-2.4499	-4.6888
88.7500	27.2790	0.0001	0.0000	0.3240	25.9368	-8.5617	0.0700	-3.0718	-6.1064
88.7750	27.2871	0.0001	0.0000	0.3280	26.8336	-6.2651	0.3247	-2.0210	-10.9234
88.8000	27.2953	0.0001	0.0000	0.3240	29.1512	-2.9053	0.0554	-2.1529	-12.1638
88.8250	27.3034	0.0001	0.0000	0.3280	28.9114	-1.0796	-0.4929	-3.0765	-14.5886
88.8500	27.3116	0.0001	0.0000	0.3240	29.3643	1.4549	-0.1649	-3.5760	-22.3573
88.8750	27.3197	0.0001	0.0000	0.3320	29.1423	4.4020	0.1289	-3.2367	-20.7625
88.9000	27.3280	0.0001	0.0000	0.3240	27.1089	5.5042	-0.3411	-2.1341	-26.4328
88.9250	27.3361	0.0001	0.0000	0.3320	28.1034	7.6164	-0.0670	-2.8645	-27.7571
88.9500	27.3444	0.0001	0.0000	0.3240	27.5085	10.0197	-0.5811	-3.8541	-31.0586
88.9750	27.3525	0.0001	0.0000	0.3280	26.8869	11.7725	-0.1453	-3.6279	-31.9166
89.0000	27.3607	0.0001	0.0000	0.3280	24.4185	14.0060	0.5254	-2.8456	-32.2710
89.0250	27.3689	0.0001	0.0000	0.3280	22.3851	15.9189	0.0407	-2.8927	-33.9684
89.0500	27.3771	0.0001	0.0000	0.3240	22.7136	16.5404	-0.1209	-2.9635	-32.7326
89.0750	27.3852	0.0001	0.0000	0.3320	19.4726	18.3369	0.5989	-3.2367	-34.5512
89.1000	27.3935	0.0001	0.0000	0.3240	17.7146	18.9244	-0.3070	-3.2226	-32.5461
89.1250	27.4016	0.0001	0.0000	0.3280	14.4381	20.8423	-0.6055	-4.0803	-32.7979
89.1500	27.4098	0.0001	0.0000	0.3240	12.2714	20.6189	-0.3901	-3.4960	-33.9684
89.1750	27.4179	0.0001	0.0000	0.3320	8.4000	21.7696	0.1239	-3.9247	-30.4524
89.2000	27.4262	0.0001	0.0000	0.3240	7.6098	22.3911	0.0309	-4.0425	-26.6380
89.2250	27.4343	0.0001	0.0000	0.3280	2.6018	21.0948	0.1729	-3.8306	-25.7613
89.2500	27.4425	0.0001	0.0000	0.3240	0.5063	21.0510	-1.3400	-4.3159	-19.2517
89.2750	27.4506	0.0001	0.0000	0.3280	-3.7469	21.5220	-0.2874	-4.2169	-17.7781
89.3000	27.4588	0.0001	0.0000	0.3240	-8.6484	20.9928	0.1729	-4.2546	-13.8425
89.3250	27.4669	0.0001	0.0000	0.3280	-11.8183	19.6915	-0.6692	-3.7598	-10.3871
89.3500	27.4751	0.0001	0.0000	0.3240	-12.9460	19.5556	-0.2090	-4.2499	-6.6753
89.3750	27.4832	0.0001	0.0000	0.3320	-16.8707	18.3709	-0.1649	-4.1509	-2.7397
89.4000	27.4915	0.0001	0.0000	0.3240	-20.7066	16.4579	0.1190	-3.6138	2.3524
89.4250	27.4996	0.0001	0.0000	0.3280	-24.3205	15.7393	0.5499	-3.8353	6.8336
89.4500	27.5078	0.0001	0.0000	0.3240	-24.8177	13.7777	0.3638	-3.3357	9.1325
89.4750	27.5159	0.0001	0.0000	0.3320	-27.0820	11.1899	-0.7378	-4.2687	12.4667
89.5000	27.5242	0.0001	0.0000	0.3240	-29.3462	8.0775	-0.4391	-4.8154	16.5329
89.5250	27.5323	0.0001	0.0000	0.3280	-31.0245	6.1160	-0.6839	-4.5750	19.8716
89.5500	27.5405	0.0001	0.0000	0.3280	-32.3386	3.2028	-0.8700	-4.4243	22.5995
89.5750	27.5487	0.0001	0.0000	0.3280	-31.5750	0.9111	0.0163	-4.2875	26.8383
89.6000	27.5569	0.0001	0.0000	0.3240	-33.8747	-1.9148	-0.0033	-4.5939	27.6310
89.6250	27.5650	0.0001	0.0000	0.3320	-32.5162	-4.4638	-0.5615	-5.1123	29.7667
89.6500	27.5733	0.0001	0.0000	0.3240	-30.4384	-8.4792	0.0016	-4.0615	32.7324
89.6750	27.5814	0.0001	0.0000	0.3280	-31.4241	-10.5476	0.2316	-4.2875	32.2335
89.7000	27.5896	0.0001	0.0000	0.3280	-29.0799	-12.9801	-0.2285	-4.1840	34.9474
89.7250	27.5978	0.0001	0.0000	0.3280	-26.0875	-16.9129	0.8241	-4.5892	32.8770
89.7500	27.6060	0.0001	0.0000	0.3240	-22.3493	-19.2775	-0.4342	-4.8295	35.8660
89.7750	27.6141	0.0001	0.0000	0.3320	-17.4923	-21.3798	0.5547	-3.5289	35.0453
89.8000	27.6224	0.0001	0.0000	0.3240	-12.1380	-23.3365	0.9954	-3.8494	33.5811
89.8250	27.6305	0.0001	0.0000	0.3280	-8.4797	-23.7590	0.0554	-4.1179	31.3335
89.8500	27.6387	0.0001	0.0000	0.3240	-4.4484	-25.7302	0.0064	-3.8306	32.4433
89.8750	27.6468	0.0001	0.0000	0.3280	-0.2573	-26.5798	0.2463	-4.5327	29.0299
89.9000	27.6550	0.0001	0.0000	0.3240	2.9747	-27.1528	-0.6839	-4.7824	28.0087
89.9250	27.6631	0.0001	0.0000	0.3320	7.9383	-27.0508	0.4863	-4.5562	20.8416
89.9500	27.6714	0.0001	0.0000	0.3240	10.3357	-26.5459	0.1973	-4.7683	21.8488
89.9750	27.6795	0.0001	0.0000	0.3280	12.7243	-26.0070	-0.7133	-4.7023	16.7940
90.0000	27.6877	0.0001	0.0000	0.3240	16.6845	-25.3272	0.3785	-4.3771	13.9355
90.0250	27.6958	0.0001	0.0000	0.3280	18.8422	-22.5548	-0.0376	-3.8682	7.9761
90.0500	27.7040	0.0001	0.0000	0.3240	21.5237	-20.7972	-0.4196	-4.4149	5.5326
90.0750	27.7121	0.0001	0.0000	0.3280	21.5770	-17.3499	0.3394	-3.7504	1.3778
90.1000	27.7203	0.0001	0.0000	0.3240	22.9534	-15.1504	-0.5566	-5.0133	-1.9936
90.1250	27.7284	0.0001	0.0000	0.3320	25.4396	-11.8974	-0.6644	-4.9849	-6.0085
90.1500	27.7367	0.0001	0.0000	0.3240	26.6117	-9.1443	0.1973	-4.6174	-8.9602
90.1750	27.7448	0.0001	0.0000	0.3320	28.7250	-5.2067	-0.0474	-3.5383	-12.5928
90.2000	27.7531	0.0001	0.0000	0.3240	29.3731	-1.8467	0.4667	-2.9964	-15.3860
90.2250	27.7612	0.0001	0.0000	0.3280	27.2865	0.9790	-0.2874	-4.0803	-19.9278
90.2500	27.7694	0.0001	0.0000	0.3240	28.8848	4.2613	0.5743	-3.4535	-23.7469
90.2750	27.7775	0.0001	0.0000	0.3320	27.9702	6.7084	0.0603	-4.0991	-24.4557
90.3000	27.7858	0.0001	0.0000	0.3240	27.8459	10.5926	-0.0132	-3.7740	-27.8504
90.3250	27.7939	0.0001	0.0000	0.3280	27.5973	13.1708	0.1729	-4.1085	-28.9789
90.3500	27.8021	0.0001	0.0000	0.3280	26.5318	16.8609	0.2169	-4.2687	-32.1078
90.3750	27.8103	0.0001	0.0000	0.3280	26.3009	18.7642	-0.1748	-3.9012	-32.5834
90.4000	27.8185	0.0001	0.0000	0.3240	23.2731	20.4393	-0.0866	-4.4714	-33.3995
90.4250	27.8266	0.0001	0.0000	0.3320	23.5572	22.8039	0.1925	-4.0378	-33.4554
90.4500	27.8349	0.0001	0.0000	0.3240	20.6803	24.3576	0.2415	-4.8720	-35.2414
90.4750	27.8430	0.0001	0.0000	0.3280	20.4139	24.9450	-0.1453	-4.3206	-33.6419
90.5000	27.8512	0.0001	0.0000	0.3240	16.7644	26.7075	-0.1111	-4.7683	-34.0150
90.5250	27.8593	0.0001	0.0000	0.3320	11.6144	26.6736	0.2904	-4.9190	-30.8348
90.5500	27.8676	0.0001	0.0000	0.3240	11.4990	27.6786	-0.6398	-4.5137	-31.2171
90.5750	27.8757	0.0001	0.0000	0.3280	6.4022	28.0621	-0.0719	-4.7918	-26.7872
90.6000	27.8839	0.0001	0.0000	0.3240	5.6386	29.1984	-0.1062	-4.1179	-26.6100
90.6250	27.8920	0.0001	0.0000	0.3320	-0.4616	29.1789	0.5352	-4.1368	-23.6023
90.6500	27.9003	0.0001	0.0000	0.3240	-4.3597	28.7322	0.1729	-5.1499	-16.3885
90.6750	27.9084	0.0001	0.0000	0.3280	-6.1444	28.0185	-0.5762	-3.8965	-14.8777
90.7000	27.9166	0.0001	0.0000	0.3280	-10.9126	26.7561	-0.1159	-4.5609	-10.8068
90.7250	27.9248	0.0001	0.0000	0.3280	-14.4999	25.4451	0.2121	-4.7824	-5.3557
90.7500	27.9330	0.0001	0.0000	0.3240	-18.1849	24.1342	-0.5566	-5.0980	-0.5061
90.7750	27.9411	0.0001	0.0000	0.3280	-21.0884	22.5707	-0.0572	-5.1688	0.0442
90.8000	27.9493	0.0001	0.0000	0.3240	-21.1062	20.0946	-0.0768	-4.5797	4.7166
90.8250	27.9574	0.0001	0.0000	0.3320	-26.6292	18.6477	0.6674	-4.4243	6.8943
90.8500	27.9657	0.0001	0.0000	0.3240	-26.2740	15.9675	0.0309	-4.4431	11.1283
90.8750	27.9738	0.0001	0.0000	0.3280	-29.5061	13.5058	0.4911	-4.2405	16.8546
90.9000	27.9820	0.0001	0.0000	0.3240	-29.7903	9.3545	-0.1796	-5.1311	17.4282
90.9250	27.9901	0.0001	0.0000	0.3320	-31.1754	6.1695	-0.3657	-5.0274	18.0857
90.9500	27.9984	0.0001	0.0000	0.3240	-33.9724	2.8241	0.0652	-4.9614	23.8679
90.9750	28.0065	0.0001	0.0000	0.3280	-34.7715	-0.9582	-0.2481	-4.8012	26.9875
91.0000	28.0147	0.0001	0.0000	0.3240	-31.7348	-5.4494	-0.3754	-4.5892	29.3237
91.0250	28.0228	0.0001	0.0000	0.3320	-33.1999	-9.7124	0.2611	-4.3677	30.9045
91.0500	28.0311	0.0001	0.0000	0.3240	-30.3674	-12.9801	0.3981	-4.9945	32.6951
91.0750	28.0392	0.0001	0.0000	0.3320	-29.9501	-16.1895	-0.6741	-4.7117	33.8562
91.1000	28.0475	0.0001	0.0000	0.3240	-26.0343	-20.2534	0.0700	-4.0519	33.4132
91.1250	28.0556	0.0001	0.0000	0.3280	-21.3459	-23.4045	-0.4440	-4.7023	34.1127
91.1500	28.0638	0.0001	0.0000	0.3240	-19.1883	-26.8227	-0.2090	-4.1321	34.3085
91.1750	28.0719	0.0001	0.0000	0.3320	-13.5676	-29.1920	-0.1159	-4.0331	33.4459
91.2000	28.0802	0.0001	0.0000	0.3240	-10.3266	-31.5323	-0.0963	-3.7834	33.7536
91.2250	28.0883	0.0001	0.0000	0.3280	-6.4108	-33.5425	-0.4783	-3.7834	30.5175
91.2500	28.0965	0.0001	0.0000	0.3280	-0.2840	-33.9843	-0.1698	-4.0049	29.4403
91.2750	28.1047	0.0001	0.0000	0.3280	4.0048	-35.1982	-0.1306	-3.4111	27.2766
91.3000	28.1129	0.0001	0.0000	0.3240	6.7307	-34.0863	-0.1698	-3.6891	24.0917
91.3250	28.1210	0.0001	0.0000	0.3280	9.0571	-32.7413	-0.0279	-3.3829	21.4897
91.3500	28.1292	0.0001	0.0000	0.3240	11.7476	-30.0126	0.5205	-3.0200	18.3421
91.3750	28.1373	0.0001	0.0000	0.3280	15.9920	-28.1239	-0.5272	-3.8116	14.2573
91.4000	28.1455	0.0001	0.0000	0.3240	17.6790	-24.6280	0.4373	-3.4252	9.1699
91.4250	28.1536	0.0001	0.0000	0.3320	20.9378	-21.6080	-0.4196	-3.7598	6.3953
91.4500	28.1619	0.0001	0.0000	0.3200	22.7669	-17.3014	-0.5468	-3.7269	1.4478
91.4750	28.1699	0.0001	0.0000	0.3320	22.4562	-14.8591	0.1289	-2.7184	-0.5294
91.5000	28.1782	0.0001	0.0000	0.3240	23.6726	-11.3584	-0.1209	-3.0954	-4.4184
91.5250	28.1863	0.0001	0.0000	0.3280	26.2920	-7.7169	-0.2481	-2.7844	-8.7784
91.5500	28.1945	0.0001	0.0000	0.3240	28.0057	-2.8226	0.3051	-3.5760	-12.5182
91.5750	28.2026	0.0001	0.0000	0.3280	29.9326	1.2412	0.1435	-2.6665	-14.5419
91.6000	28.2108	0.0001	0.0000	0.3280	27.2066	5.4702	-0.5027	-2.6477	-19.4522
91.6250	28.2190	0.0001	0.0000	0.3280	29.4886	8.3494	-0.7133	-3.4441	-21.4759
91.6500	28.2272	0.0001	0.0000	0.3240	27.1178	12.5784	-0.0817	-2.6242	-27.2069
91.6750	28.2353	0.0001	0.0000	0.3320	29.7017	15.5839	-0.4636	-3.3688	-26.2883
91.7000	28.2436	0.0001	0.0000	0.3240	27.3753	18.7982	0.1778	-3.6091	-30.0840
91.7250	28.2517	0.0001	0.0000	0.3320	27.0290	20.5898	-0.2628	-3.7079	-33.3668
91.7500	28.2600	0.0001	0.0000	0.3240	26.4518	22.6873	-0.1992	-4.0991	-33.5300
91.7750	28.2681	0.0001	0.0000	0.3320	25.3508	25.4112	-0.0132	-3.2886	-32.5741
91.8000	28.2764	0.0001	0.0000	0.3240	21.9233	27.5913	-0.3803	-3.5431	-34.4300
91.8250	28.2845	0.0001	0.0000	0.3320	22.8557	29.5916	-0.1845	-3.2179	-35.1341
91.8500	28.2928	0.0001	0.0000	0.3240	19.4638	30.2179	-0.7328	-4.3724	-34.1036
91.8750	28.3009	0.0001	0.0000	0.3280	16.7556	31.7376	-0.2139	-4.2216	-33.6419
91.9000	28.3091	0.0001	0.0000	0.3240	13.8875	31.6212	-0.5272	-4.0944	-33.0917
91.9250	28.3172	0.0001	0.0000	0.3320	12.3692	31.7619	-0.3607	-4.4619	-30.6995
91.9500	28.3255	0.0001	0.0000	0.3240	8.7019	31.5726	-0.1111	-4.1981	-28.8669
91.9750	28.3336	0.0001	0.0000	0.3280	5.8073	32.8010	-0.4636	-4.2028	-26.5820
92.0000	28.3418	0.0001	0.0000	0.3240	1.3054	31.6163	-0.2384	-5.2064	-22.5158
92.0250	28.3499	0.0001	0.0000	0.3280	-1.7669	31.0774	0.3737	-5.2442	-19.3356
92.0500	28.3581	0.0001	0.0000	0.3240	-5.4696	30.5287	-0.3901	-5.9651	-15.6191
92.0750	28.3662	0.0001	0.0000	0.3280	-10.2733	29.2226	-0.3411	-5.9416	-11.8280
92.1000	28.3744	0.0001	0.0000	0.3240	-13.2657	27.0183	-0.6937	-5.9275	-8.0556
92.1250	28.3825	0.0001	0.0000	0.3320	-14.5621	25.1539	-0.0523	-5.3148	-3.5324
92.1500	28.3908	0.0001	0.0000	0.3240	-19.0018	23.2214	-0.7867	-6.4787	-0.5946
92.1750	28.3989	0.0001	0.0000	0.3280	-23.1662	20.4441	-0.6105	-5.7813	4.9591
92.2000	28.4071	0.0001	0.0000	0.3240	-24.7112	16.4142	-0.0768	-5.6919	6.4979
92.2250	28.4152	0.0001	0.0000	0.3280	-25.9277	14.0739	-0.8700	-7.1808	10.1025
92.2500	28.4234	0.0001	0.0000	0.3240	-28.5738	10.1217	-0.4636	-6.8746	16.8313
92.2750	28.4315	0.0001	0.0000	0.3320	-28.6981	6.4947	-0.7818	-7.4307	18.7012
92.3000	28.4398	0.0001	0.0000	0.3240	-30.8291	3.5233	-0.2432	-6.5306	22.9446
92.3250	28.4479	0.0001	0.0000	0.3280	-30.9001	-0.3998	-1.0119	-6.1300	25.0850
92.3500	28.4561	0.0001	0.0000	0.3240	-34.5674	-5.5368	0.3051	-6.9924	27.1134
92.3750	28.4642	0.0001	0.0000	0.3320	-33.1733	-9.0181	-0.2727	-7.1998	29.7620
92.4000	28.4725	0.0001	0.0000	0.3240	-30.5894	-12.4120	-0.8749	-6.4646	31.2915
92.4250	28.4806	0.0001	0.0000	0.3320	-30.9712	-18.1607	0.1093	-6.4552	32.1029
92.4500	28.4889	0.0001	0.0000	0.3240	-30.1631	-22.2441	0.0016	-6.3044	32.5133
92.4750	28.4970	0.0001	0.0000	0.3280	-26.2207	-25.2010	-0.9532	-6.0359	34.6303
92.5000	28.5052	0.0001	0.0000	0.3240	-22.3670	-29.2066	-0.9042	-6.3044	32.9329
92.5250	28.5133	0.0001	0.0000	0.3320	-18.4068	-31.7168	-0.5370	-6.8133	35.0546
92.5500	28.5216	0.0001	0.0000	0.3240	-14.7752	-33.1055	-0.5223	-5.9463	36.4629
