time 	x0 	y0 	psi 	u 	heave 	trim 	roll 	z_VF 	z_VA 	X 	Y 	N 	WG1 	WG2 	WG3 	WG4 	
s 	m 	m 	� 	m/s 	mm 	mm/m 	Nm 	mm 	mm 	N 	N 	Nm 	mm 	mm 	mm 	mm 	
121.8500	31.5641	-0.0001	0.0100	0.3300	1.3479	-0.0267	-0.0316	1.4010	1.2948	0.3182	-0.9403	-0.9855	0.7285	0.0801	-0.1510	-2.9128
121.9000	31.5806	-0.0001	0.0100	0.3240	1.3544	-0.1246	0.0192	1.6023	1.1064	-1.1372	0.6380	-0.8328	-1.6600	0.7356	-0.0286	-2.7997
121.9500	31.5968	-0.0001	0.0100	0.3300	1.2837	0.0037	0.0039	1.2764	1.2910	-0.8341	-0.2923	0.1319	-1.6067	0.3132	-0.0825	-2.4322
122.0000	31.6133	-0.0001	0.0100	0.3220	1.3192	-0.0869	-0.0409	1.4922	1.1462	-0.9161	-1.3215	-0.4060	0.2401	-0.3569	-0.1754	-1.8243
122.0500	31.6294	-0.0001	0.0100	0.3300	1.2553	-0.0925	-0.0923	1.4393	1.0712	-2.2753	0.0221	0.7794	0.1247	-0.5220	-0.0531	-2.0882
122.1000	31.6459	-0.0001	0.0100	0.3240	1.3761	-0.0706	-0.1065	1.5165	1.2357	-2.8639	-0.3595	-1.9299	-1.4558	0.6967	0.1574	-2.1306
122.1500	31.6621	-0.0001	0.0100	0.3300	1.3701	-0.0970	-0.0311	1.5632	1.1771	1.0104	0.6493	-0.7656	-0.9408	-0.2064	0.5295	-2.3710
122.2000	31.6786	-0.0001	0.0100	0.3240	1.3044	-0.0526	-0.0218	1.4092	1.1997	3.3543	-1.4352	-1.4459	-1.0740	-0.3277	-0.2881	-2.2908
122.2500	31.6948	-0.0001	0.0100	0.3280	1.3692	-0.0728	-0.0491	1.5142	1.2242	-1.7474	-2.1998	-0.6267	-0.1950	-0.4879	-0.5231	-1.9610
122.3000	31.7112	-0.0001	0.0100	0.3260	1.3922	-0.0306	-0.0010	1.4531	1.3314	-5.4182	0.4490	0.4420	0.8262	0.3763	-0.6749	-1.5133
122.3500	31.7275	-0.0001	0.0100	0.3300	1.3238	-0.0794	-0.0191	1.4819	1.1658	-1.5725	-0.5663	-1.3470	-0.1239	-0.0850	-0.3665	-2.3851
122.4000	31.7440	-0.0001	0.0100	0.3240	1.4068	-0.0416	-0.0065	1.4895	1.3241	2.5301	-0.4124	-0.7173	-0.0706	-0.4540	-0.8952	-2.1824
122.4500	31.7602	-0.0001	0.0100	0.3300	1.3059	-0.0128	-0.0180	1.3315	1.2804	-0.1098	-1.3188	-1.7244	1.7052	-0.6676	-0.4595	-2.2248
122.5000	31.7767	-0.0001	0.0100	0.3240	1.3858	-0.0234	0.0208	1.4324	1.3392	-4.2981	-0.9879	0.0637	-1.6245	-0.4832	-0.2392	-2.4463
122.5500	31.7929	-0.0001	0.0100	0.3300	1.3287	-0.0461	-0.0087	1.4206	1.2369	-0.4666	1.0721	-0.1515	-1.8820	0.1141	-0.5476	-2.7668
122.6000	31.8094	-0.0001	0.0100	0.3240	1.3429	-0.0590	-0.0152	1.4604	1.2254	3.9072	-0.5122	-0.5349	1.3678	0.2694	-0.3665	-2.1872
122.6500	31.8256	-0.0001	0.0100	0.3300	1.3864	-0.0622	-0.0322	1.5101	1.2626	-1.0480	-0.6112	-0.3796	-0.1594	-0.0073	-0.4154	-2.2532
122.7000	31.8421	-0.0001	0.0100	0.3240	1.3990	-0.0678	-0.0196	1.5340	1.2640	-5.7608	-1.4249	-0.1146	1.3501	-0.8667	0.5491	-2.2437
122.7500	31.8583	-0.0001	0.0100	0.3300	1.3295	-0.0194	-0.0365	1.3682	1.2909	0.5251	2.7357	-0.5611	-0.7898	0.3714	-0.6749	-2.3615
122.8000	31.8748	-0.0001	0.0100	0.3240	1.3262	-0.0407	-0.0393	1.4072	1.2452	5.4269	0.4303	-0.2227	0.6575	-0.0656	-0.1657	-2.2532
122.8500	31.8910	-0.0001	0.0100	0.3280	1.3355	-0.0470	-0.0027	1.4290	1.2420	1.6596	-1.0555	0.0812	0.8262	-0.2113	-0.9245	-2.8375
122.9000	31.9074	-0.0001	0.0100	0.3280	1.3755	-0.0290	-0.0212	1.4332	1.3178	-5.7715	0.2625	-0.8381	-1.3315	0.2209	-0.5867	-2.8704
122.9500	31.9238	-0.0001	0.0100	0.3260	1.4297	-0.0550	-0.0049	1.5392	1.3202	-4.2874	2.0391	1.0559	1.6165	-0.2695	-0.3175	-2.9269
123.0000	31.9401	-0.0001	0.0100	0.3260	1.3342	-0.0331	-0.0671	1.4001	1.2682	0.0614	-2.0858	-1.2448	-0.6034	0.0558	-0.0678	-1.9657
123.0500	31.9564	-0.0001	0.0100	0.3300	1.3467	-0.0493	-0.0267	1.4449	1.2486	-2.9567	-0.3207	-0.2333	0.3645	-0.1529	0.4561	-2.3332
123.1000	31.9729	-0.0001	0.0100	0.3240	1.4055	-0.1046	-0.0578	1.6137	1.1973	-6.0640	-1.1578	-1.3125	-0.6123	0.3035	-0.3273	-2.6913
123.1500	31.9891	-0.0001	0.0100	0.3300	1.3298	-0.0124	-0.0955	1.3544	1.3052	-0.4630	-0.7849	0.0111	-1.0651	0.4637	0.5247	-2.1589
123.2000	32.0056	-0.0001	0.0100	0.3260	1.3623	-0.0999	-0.0207	1.5611	1.1635	1.8915	1.7782	-0.4102	-1.8554	-0.6724	-0.0775	-2.8893
123.2500	32.0219	-0.0001	0.0100	0.3300	1.3267	-0.0671	0.0148	1.4603	1.1931	-2.2468	-3.8481	-1.1013	1.3057	0.8084	0.1477	-2.3804
123.3000	32.0384	-0.0001	0.0100	0.3240	1.4089	-0.0850	0.0006	1.5781	1.2396	-3.0137	1.9838	0.6922	-0.4080	0.0995	0.2211	-2.2626
123.3500	32.0546	-0.0001	0.0100	0.3280	1.3862	-0.0607	-0.0316	1.5071	1.2653	1.4492	1.6718	-0.8524	0.3556	0.6093	-0.5231	-2.4888
123.4000	32.0710	-0.0001	0.0100	0.3260	1.2883	-0.0472	0.0186	1.3822	1.1943	2.1983	-1.8994	-2.4380	-0.4080	0.0655	0.4904	-2.3945
123.4500	32.0873	-0.0001	0.0100	0.3280	1.3931	-0.0632	-0.0185	1.5188	1.2674	-1.9721	-1.0349	0.2703	-0.3725	0.4054	-0.0286	-2.3662
123.5000	32.1037	-0.0001	0.0100	0.3220	1.3822	-0.0400	-0.0589	1.4619	1.3026	-0.9125	-0.8409	0.9113	0.8350	0.5170	-0.1657	-2.5876
123.5500	32.1198	-0.0001	0.0100	0.3300	1.3355	-0.0183	-0.0972	1.3720	1.2991	-0.8804	-0.8549	-0.3110	1.3323	0.0947	-0.5231	-2.3379
123.6000	32.1363	-0.0001	0.0100	0.3240	1.3211	-0.0896	-0.1021	1.4993	1.1428	-5.9998	-0.5499	0.2149	1.0570	0.1626	0.2260	-2.6207
123.6500	32.1525	-0.0001	0.0100	0.3300	1.3264	-0.1166	-0.0447	1.5584	1.0943	-3.3028	-1.7342	-0.5043	-0.3637	0.2597	-0.7140	-1.8432
123.7000	32.1690	-0.0001	0.0100	0.3240	1.3550	0.0214	-0.0644	1.3124	1.3976	1.9165	-0.9777	0.5796	-0.7455	0.2937	-0.3861	-2.4416
123.7500	32.1852	-0.0001	0.0100	0.3300	1.3616	-0.0707	-0.0852	1.5023	1.2208	2.3268	-0.5175	-0.3715	0.0004	0.3568	0.4855	-1.6830
123.8000	32.2017	-0.0001	0.0100	0.3240	1.3477	-0.0604	-0.1070	1.4679	1.2275	-2.1647	0.7813	-1.1130	-0.7011	-0.2306	0.2113	-2.4793
123.8500	32.2179	-0.0001	0.0100	0.3300	1.3874	-0.0241	-0.0458	1.4354	1.3394	-3.9949	-0.8467	-0.9773	0.8795	-0.1481	-0.2147	-1.3767
123.9000	32.2344	-0.0001	0.0100	0.3260	1.3348	-0.0390	0.0383	1.4124	1.2573	-0.1705	-2.4252	-0.7087	0.4622	-0.7162	-0.4252	-2.6631
123.9500	32.2507	-0.0001	0.0100	0.3280	1.3881	-0.0909	0.0378	1.5690	1.2073	-1.2479	-1.2554	0.8675	0.1070	0.3520	-0.4154	-1.9939
124.0000	32.2671	-0.0001	0.0100	0.3260	1.3427	0.0115	-0.0229	1.3197	1.3656	-2.9852	-1.7706	-1.8611	1.4566	0.1044	-0.0727	-2.8704
124.0500	32.2834	-0.0001	0.0100	0.3280	1.3183	-0.0883	-0.1021	1.4941	1.1425	-1.6546	0.2803	-0.1461	-0.2571	-0.4297	0.0399	-2.4510
124.1000	32.2998	-0.0001	0.0100	0.3260	1.3429	0.0304	-0.1600	1.2824	1.4034	1.7096	-1.1746	-0.7952	-0.3370	-0.9784	-0.4545	-3.4265
124.1500	32.3161	-0.0001	0.0100	0.3300	1.3461	-0.0467	-0.0136	1.4390	1.2532	-0.2740	-2.2294	-1.7800	-0.3281	-0.6094	-0.4497	-2.0505
124.2000	32.3326	-0.0001	0.0100	0.3240	1.3671	-0.0533	-0.0032	1.4732	1.2611	-3.1351	-0.8097	-0.4632	-0.6744	0.2161	-0.0874	-2.4181
124.2500	32.3488	-0.0001	0.0100	0.3300	1.3387	-0.0260	0.0077	1.3904	1.2870	-0.9518	0.2493	0.8069	0.3911	0.6287	-0.2636	-2.1259
124.3000	32.3653	-0.0001	0.0100	0.3240	1.3200	-0.0631	-0.0617	1.4455	1.1945	0.0507	-0.4708	-0.1566	-0.9763	-0.1432	-0.6063	-2.5264
124.3500	32.3815	-0.0001	0.0100	0.3280	1.4147	-0.0660	-0.0191	1.5461	1.2833	0.4860	0.3246	-0.2710	-0.3015	0.4248	0.0938	-2.1023
124.4000	32.3979	-0.0001	0.0100	0.3240	1.3114	-0.0040	-0.0251	1.3193	1.3035	0.9033	0.1814	-1.6488	0.2667	0.1190	0.3288	-2.9128
124.4500	32.4141	-0.0001	0.0100	0.3300	1.3827	-0.0953	-0.0131	1.5724	1.1931	-1.0231	-2.0140	-0.9772	-0.8521	0.4880	-0.1265	-1.7819
124.5000	32.4306	-0.0001	0.0100	0.3240	1.3505	-0.0656	-0.1021	1.4810	1.2199	-2.0720	-0.8740	1.1035	-1.4469	0.4345	0.2309	-2.3992
124.5500	32.4468	-0.0001	0.0100	0.3300	1.3199	-0.0530	-0.1354	1.4254	1.2144	-3.2528	-0.9377	-2.3038	-0.6478	-0.4977	0.2211	-1.5086
124.6000	32.4633	-0.0001	0.0100	0.3260	1.3417	-0.0455	-0.0666	1.4322	1.2513	-2.9745	-0.8481	-0.1076	-1.2161	-0.9492	-0.0874	-2.1919
124.6500	32.4796	-0.0001	0.0100	0.3300	1.3644	-0.1282	-0.1037	1.6195	1.1094	-3.4668	-0.3351	0.6236	0.7463	0.2064	0.1721	-1.9421
124.7000	32.4961	-0.0001	0.0100	0.3240	1.3443	-0.0147	-0.0382	1.3734	1.3151	0.8320	-1.2757	-1.4008	-1.5713	-0.0656	0.6274	-1.8808
124.7500	32.5123	-0.0001	0.0100	0.3300	1.3642	-0.0779	-0.0163	1.5193	1.2091	1.4670	1.0877	-0.2203	-1.6778	-0.6531	0.1868	-3.0353
124.8000	32.5288	-0.0001	0.0100	0.3260	1.3871	-0.0191	-0.0551	1.4251	1.3491	-0.0278	-1.1164	-0.9345	1.1192	0.1141	-0.6406	-2.7150
124.8500	32.5451	-0.0001	0.0100	0.3280	1.3780	-0.0338	0.0022	1.4453	1.3106	-3.8950	-1.0897	0.7220	-0.3547	-0.0316	-0.1608	-2.1919
124.9000	32.5615	-0.0001	0.0100	0.3240	1.3152	-0.0696	-0.0081	1.4538	1.1767	-1.8900	-1.0127	-0.4105	1.3234	0.2307	-0.7336	-2.4322
124.9500	32.5777	-0.0001	0.0100	0.3300	1.3522	-0.0731	-0.0507	1.4978	1.2067	0.3183	-0.5776	-1.4143	-0.5146	-0.2306	0.0791	-2.6254
125.0000	32.5942	-0.0001	0.0100	0.3240	1.2984	-0.0764	-0.0841	1.4504	1.1464	0.2968	0.4235	-0.4262	-1.5713	-1.0027	0.8918	-1.7206
125.0500	32.6104	-0.0001	0.0100	0.3280	1.4050	-0.0974	-0.0857	1.5987	1.2112	-0.7983	-0.8617	-0.5145	-1.5091	-0.4054	0.4561	-2.7244
125.1000	32.6268	-0.0001	0.0100	0.3240	1.2858	-0.0388	-0.0103	1.3630	1.2086	-0.5237	-1.8973	-0.4404	0.6219	0.8424	0.0595	-3.2474
125.1500	32.6430	-0.0001	0.0100	0.3300	1.3773	-0.1144	-0.0267	1.6048	1.1497	-1.8900	-1.6072	-1.1096	0.3733	0.5073	0.0155	-2.8469
125.2000	32.6595	-0.0001	0.0100	0.3240	1.3485	-0.0968	-0.0797	1.5411	1.1559	-2.9104	-1.6961	-1.6752	0.1336	0.7307	-0.4839	-1.9657
125.2500	32.6757	-0.0001	0.0100	0.3300	1.3831	-0.0967	-0.1223	1.5756	1.1906	-2.8533	-1.8332	-1.5857	1.6253	-0.3472	-0.6210	-1.8290
125.3000	32.6922	-0.0001	0.0100	0.3240	1.3900	-0.0642	-0.0633	1.5178	1.2621	-1.2693	0.2841	0.5604	-0.7189	0.5754	-0.0482	-3.1625
125.3500	32.7084	-0.0001	0.0100	0.3300	1.3641	0.0011	-0.0136	1.3620	1.3662	0.4573	-1.3043	-1.3448	-0.1417	-0.2646	-0.0091	-2.6866
125.4000	32.7249	-0.0001	0.0100	0.3240	1.3197	-0.1034	0.0093	1.5255	1.1139	-0.2169	-1.2157	-1.5945	-1.0474	0.6967	-0.4839	-3.1767
125.4500	32.7411	-0.0001	0.0100	0.3300	1.3952	-0.0279	0.0115	1.4507	1.3398	-0.7270	-0.9371	-0.6731	0.3645	0.2112	-0.8365	-2.6584
125.5000	32.7576	-0.0001	0.0100	0.3240	1.3324	-0.0595	-0.0120	1.4508	1.2139	-0.6271	-0.7836	0.7993	-0.6833	-0.5850	0.4561	-2.0929
125.5500	32.7738	-0.0001	0.0100	0.3300	1.3887	-0.0399	-0.0163	1.4680	1.3093	-2.1969	-0.9531	-1.4196	-0.6922	-0.3958	-0.5280	-1.8902
125.6000	32.7903	-0.0001	0.0100	0.3240	1.3580	-0.0699	-0.0404	1.4972	1.2188	-1.4833	-1.7871	-1.7650	1.0836	0.3035	0.0889	-2.1164
125.6500	32.8065	-0.0001	0.0100	0.3300	1.3955	-0.0615	-0.0420	1.5178	1.2732	0.0293	-1.5053	-1.7678	0.2135	0.0704	-0.2293	-2.0929
125.7000	32.8230	-0.0001	0.0100	0.3240	1.3955	0.0038	-0.0475	1.3879	1.4031	0.3111	-1.1199	0.4111	-2.1750	0.3763	0.1917	-2.4228
125.7500	32.8392	-0.0001	0.0100	0.3300	1.3232	-0.0400	-0.0360	1.4027	1.2436	-1.6082	-1.3649	-0.3084	-0.7189	-0.7259	0.5638	-2.8563
125.8000	32.8557	-0.0001	0.0100	0.3220	1.3353	-0.0678	-0.0032	1.4703	1.2004	-2.6428	-1.0086	-1.3620	1.2080	0.5899	0.0351	-1.9657
125.8500	32.8718	-0.0001	0.0100	0.3300	1.3825	-0.1044	-0.0671	1.5902	1.1748	-0.7377	0.5249	-0.2419	-0.3104	0.0752	-0.5867	-1.9139
125.9000	32.8883	-0.0001	0.0100	0.3260	1.3232	-0.1206	-0.0731	1.5632	1.0831	0.2719	-1.9071	-1.3775	1.2435	0.5170	0.0644	-2.3003
125.9500	32.9046	-0.0001	0.0100	0.3280	1.3379	-0.0515	-0.1097	1.4403	1.2355	-1.4904	-1.4240	-0.1419	-0.3459	0.2986	-0.2440	-1.8620
126.0000	32.9210	-0.0001	0.0100	0.3240	1.3495	-0.0095	-0.0131	1.3683	1.3306	-0.2026	0.1411	0.4192	0.7551	-0.1335	-0.1706	-1.5699
126.0500	32.9372	-0.0001	0.0100	0.3300	1.3712	-0.0418	-0.0316	1.4544	1.2881	0.3754	-0.8582	-1.8600	0.5686	0.0073	-0.6455	-2.4698
126.1000	32.9537	-0.0001	0.0100	0.3260	1.4293	-0.0528	0.0099	1.5343	1.3242	-0.9946	0.4433	-0.2099	-1.4558	0.1918	0.5344	-1.8808
126.1500	32.9700	-0.0001	0.0100	0.3300	1.3299	-0.0749	0.0017	1.4789	1.1808	-4.0483	-1.6092	-0.6339	0.8173	0.2307	-1.1155	-2.8375
126.2000	32.9865	-0.0001	0.0100	0.3240	1.3927	-0.0975	-0.0218	1.5868	1.1986	-4.9296	-0.8685	-0.7179	-0.3547	-0.1821	-0.1559	-2.5029
126.2500	33.0027	-0.0001	0.0100	0.3300	1.3506	0.0133	-0.0267	1.3241	1.3771	-0.2168	0.2172	-1.9227	0.9771	0.7841	0.0252	-1.6641
126.3000	33.0192	-0.0001	0.0100	0.3260	1.3763	-0.0729	-0.1157	1.5214	1.2312	3.0260	-0.2396	-1.0807	0.0271	-0.4103	0.5785	-3.2993
126.3500	33.0355	-0.0001	0.0100	0.3300	1.4474	-0.0475	-0.0786	1.5418	1.3529	-0.8876	0.0156	0.1547	-1.1450	-0.3958	-0.1902	-3.4830
126.4000	33.0520	-0.0001	0.0100	0.3240	1.3867	-0.0333	-0.0742	1.4529	1.3205	-2.4858	-1.5829	0.2071	-0.5502	-0.3083	0.6127	-2.8044
126.4500	33.0682	-0.0001	0.0100	0.3300	1.3788	-0.0692	0.0132	1.5165	1.2411	-0.6057	-1.6376	-0.9992	-0.9853	-0.0461	0.0155	-2.1495
126.5000	33.0847	-0.0001	0.0100	0.3220	1.3963	-0.0168	-0.0693	1.4298	1.3627	-0.3346	-0.1889	-0.1595	-0.4080	0.3666	0.2161	-2.5029
126.5500	33.1008	-0.0001	0.0100	0.3300	1.3743	-0.0375	-0.0584	1.4489	1.2998	-1.3335	0.1683	-0.0037	0.5686	0.5947	0.6421	-2.7715
126.6000	33.1173	-0.0001	0.0100	0.3240	1.4201	-0.0106	-0.0229	1.4412	1.3990	-1.5440	-1.1200	-0.8255	1.3412	0.3714	1.2100	-2.7997
126.6500	33.1335	-0.0001	0.0100	0.3280	1.3688	0.0022	-0.0240	1.3645	1.3731	-0.2954	-0.4919	-1.1611	0.4089	-0.6628	0.7792	-1.8714
126.7000	33.1499	-0.0001	0.0100	0.3240	1.2973	-0.0880	-0.0120	1.4724	1.1223	-0.8340	-0.0840	-0.0841	0.2757	0.0316	0.7890	-2.5876
126.7500	33.1661	-0.0001	0.0100	0.3300	1.3723	-0.0597	0.0001	1.4910	1.2535	-3.0352	-0.9154	0.7255	1.1014	-0.0073	-0.0384	-2.6019
126.8000	33.1826	-0.0001	0.0100	0.3240	1.3240	0.0130	-0.0120	1.2980	1.3499	-3.5204	-2.1552	-1.1728	-0.7099	-0.2306	-0.6749	-2.3144
126.8500	33.1988	-0.0001	0.0100	0.3300	1.4084	-0.0661	-0.0873	1.5400	1.2768	-1.6510	-0.8937	-0.7707	-0.8521	-0.5171	-0.5966	-2.1542
126.9000	33.2153	-0.0001	0.0100	0.3260	1.3653	-0.0021	-0.0688	1.3695	1.3611	1.1851	0.7403	-0.6758	-0.2127	-0.6142	0.0056	-2.1872
126.9500	33.2316	-0.0001	0.0100	0.3280	1.3107	-0.0418	0.0115	1.3939	1.2275	0.0614	0.0516	-0.5404	-0.8165	0.6482	-0.0971	-2.8138
127.0000	33.2480	-0.0001	0.0100	0.3260	1.3648	-0.0481	-0.0196	1.4606	1.2691	-1.1408	-0.2651	-0.2910	1.3767	0.4637	-0.3469	-2.1164
127.0500	33.2643	-0.0001	0.0100	0.3300	1.2953	-0.0669	-0.0267	1.4285	1.1622	-0.4559	-0.8106	-0.4359	-1.0030	0.1820	-0.5524	-2.4841
127.1000	33.2808	-0.0001	0.0100	0.3240	1.4040	-0.0615	-0.0436	1.5263	1.2816	-2.7676	0.3958	0.8392	0.4089	0.4685	-0.4839	-2.3851
127.1500	33.2970	-0.0001	0.0100	0.3300	1.2897	-0.0146	0.0022	1.3189	1.2606	-3.1101	-0.7297	-2.0985	0.7108	0.2307	0.1085	-2.3710
127.2000	33.3135	-0.0001	0.0100	0.3240	1.3081	-0.0952	-0.0944	1.4975	1.1188	-1.4476	0.5562	-0.3796	0.5243	0.1190	-0.3469	-2.9977
127.2500	33.3297	-0.0001	0.0100	0.3300	1.3778	-0.0273	-0.1136	1.4320	1.3235	1.1887	1.4712	0.7765	1.3855	0.2694	-0.1950	-2.1448
127.3000	33.3462	-0.0001	0.0100	0.3240	1.3320	-0.0727	-0.0955	1.4767	1.1872	0.5181	-1.6660	-1.3644	-0.7011	-0.1870	-0.1510	-2.0599
127.3500	33.3624	-0.0001	0.0100	0.3300	1.3778	-0.0843	0.0012	1.5456	1.2100	-0.7377	-0.8477	0.7079	-0.6389	0.1869	-0.0628	-1.5510
127.4000	33.3789	-0.0001	0.0100	0.3240	1.3239	0.0183	0.0164	1.2875	1.3603	-1.0160	1.0221	0.5581	1.1902	-0.0899	-0.4154	-1.9515
127.4500	33.3951	-0.0001	0.0100	0.3300	1.3338	-0.0435	-0.0344	1.4204	1.2471	0.1471	0.2778	-1.7225	0.1691	0.1675	0.2946	-1.5887
127.5000	33.4116	-0.0001	0.0100	0.3240	1.2853	0.0023	-0.0606	1.2807	1.2899	-1.4227	0.5090	0.2482	0.5243	-0.5899	-0.2392	-2.5170
127.5500	33.4278	-0.0001	0.0100	0.3280	1.3262	-0.0861	-0.0393	1.4975	1.1548	-2.7855	-0.1195	-0.2315	0.4622	-0.4248	-0.5280	-2.1448
127.6000	33.4442	-0.0001	0.0100	0.3240	1.2893	-0.1183	-0.0032	1.5247	1.0539	1.2887	-0.4732	-0.4964	0.7551	0.0752	-0.1950	-1.8620
127.6500	33.4604	-0.0001	0.0100	0.3300	1.3884	-0.0027	-0.0322	1.3938	1.3830	1.9949	-0.5885	-1.9029	-0.0884	-0.2549	0.3630	-2.4557
127.7000	33.4769	-0.0001	0.0100	0.3260	1.3931	-0.0367	-0.1234	1.4662	1.3200	-3.0281	-1.7921	-2.0230	1.4478	0.5026	-0.5476	-2.4275
127.7500	33.4932	-0.0001	0.0100	0.3300	1.2641	-0.0453	-0.1190	1.3543	1.1740	-7.3769	-0.5750	0.1620	-0.2482	0.3763	-0.0825	-2.7997
127.8000	33.5097	-0.0001	0.0100	0.3240	1.4062	-0.0403	-0.0759	1.4863	1.3260	-3.0566	-1.5649	-0.7588	-1.4469	-0.5850	-0.0188	-2.6584
127.8500	33.5259	-0.0001	0.0100	0.3300	1.3889	-0.0557	-0.0207	1.4997	1.2781	3.0260	-1.7901	-1.2620	-0.4613	-0.6676	0.0008	-3.1013
127.9000	33.5424	-0.0001	0.0100	0.3240	1.3803	-0.0268	-0.0278	1.4336	1.3270	-0.3703	-1.3667	-2.7272	0.5154	0.1820	-0.2196	-1.6358
127.9500	33.5586	-0.0001	0.0100	0.3300	1.3842	-0.0334	-0.0639	1.4507	1.3176	-4.6548	0.1804	0.0364	-1.5358	0.5802	0.3925	-1.6924
128.0000	33.5751	-0.0001	0.0100	0.3240	1.3412	-0.0547	-0.0797	1.4501	1.2323	-1.2087	-0.9498	-1.1072	-1.3315	-0.1870	0.2357	-1.4709
128.0500	33.5913	-0.0001	0.0100	0.3300	1.4108	-0.0245	-0.0655	1.4595	1.3621	2.2625	-1.3185	0.3276	-0.5502	-0.5414	-0.3762	-2.0317
128.1000	33.6078	-0.0001	0.0100	0.3240	1.4285	-0.0492	-0.0475	1.5265	1.3306	-2.4073	-0.9799	-0.1814	1.1281	-0.4928	0.0546	-1.8243
128.1500	33.6240	-0.0001	0.0100	0.3280	1.3071	-0.0916	-0.0939	1.4894	1.1247	-6.3672	-0.3678	-1.2635	0.6663	0.0218	0.1427	-1.8196
128.2000	33.6404	-0.0001	0.0100	0.3240	1.3789	-0.0159	-0.1097	1.4106	1.3472	-0.3061	-1.6931	-0.9416	1.0304	0.6628	-0.3419	-1.9092
128.2500	33.6566	-0.0001	0.0100	0.3300	1.3845	-0.0360	-0.0360	1.4561	1.3130	4.7705	-1.1217	-0.7711	0.4089	0.2840	-0.3273	-2.8185
128.3000	33.6731	-0.0001	0.0100	0.3240	1.3785	-0.0509	0.0361	1.4798	1.2772	-0.4024	-2.9996	-0.3761	0.5864	-0.4637	0.8478	-3.0447
128.3500	33.6893	-0.0001	0.0100	0.3300	1.4106	-0.0956	0.0203	1.6008	1.2204	-5.1543	-2.1863	-1.4563	0.1070	-0.0947	-0.3126	-2.5876
128.4000	33.7058	-0.0001	0.0100	0.3240	1.2876	-0.0532	-0.0185	1.3934	1.1819	-2.4359	-0.6145	-0.6919	0.8084	-0.3958	-0.1853	-2.3191
128.4500	33.7220	-0.0001	0.0100	0.3300	1.4648	-0.0396	-0.0234	1.5436	1.3860	1.5562	0.8381	-0.3825	1.0570	0.0413	0.1624	-2.9882
128.5000	33.7385	-0.0001	0.0100	0.3240	1.3687	-0.0154	-0.0087	1.3994	1.3380	0.2077	-1.5909	-0.7845	0.1868	0.2354	-0.3615	-2.0033
128.5500	33.7547	-0.0001	0.0100	0.3280	1.3475	-0.1100	-0.0464	1.5664	1.1285	-3.0067	-0.3041	-0.3295	0.5864	-0.1675	-0.1363	-2.6960
128.6000	33.7711	-0.0001	0.0100	0.3260	1.3902	-0.0782	-0.0628	1.5457	1.2346	-0.5558	-2.2921	-2.7411	1.8562	-0.1142	-0.2783	-2.9788
128.6500	33.7874	-0.0001	0.0100	0.3300	1.3539	-0.0594	-0.0939	1.4722	1.2357	-0.4059	-1.1259	-1.0562	0.8973	-0.3277	-0.2636	-2.6348
128.7000	33.8039	-0.0001	0.0100	0.3240	1.4154	-0.0139	-0.0950	1.4430	1.3878	-3.2278	0.5329	0.7497	-0.2127	-0.0316	0.0155	-2.7526
128.7500	33.8201	-0.0001	0.0100	0.3300	1.4341	-0.0538	-0.0666	1.5412	1.3270	-4.0484	-2.6401	-1.1173	-0.4347	0.0170	0.1477	-1.9610
128.8000	33.8366	-0.0001	0.0100	0.3240	1.2983	-0.1296	0.0405	1.5562	1.0405	-1.3335	-0.1749	-1.8319	-1.1362	-0.8764	-0.0188	-2.4086
128.8500	33.8528	-0.0001	0.0100	0.3300	1.3682	-0.0544	-0.0141	1.4765	1.2599	1.8809	0.5007	-0.3221	-0.0795	0.3763	-0.0874	-1.9374
128.9000	33.8693	-0.0001	0.0100	0.3240	1.3334	-0.0363	-0.0267	1.4058	1.2611	1.4277	1.8001	0.5670	0.1070	-0.1432	0.4904	-2.7715
128.9500	33.8855	-0.0001	0.0100	0.3300	1.3533	-0.0124	-0.0207	1.3779	1.3287	-2.2111	-2.1898	-1.3474	-0.2305	0.4588	-0.0091	-3.0400
129.0000	33.9020	-0.0001	0.0100	0.3240	1.2829	-0.0571	0.0012	1.3965	1.1693	-2.2075	-0.7046	-0.8090	-1.6067	-0.0073	-0.3713	-2.5312
129.0500	33.9182	-0.0001	0.0100	0.3300	1.3219	-0.0721	-0.0409	1.4655	1.1784	-1.3121	-1.9304	-1.4849	-1.2872	0.4491	-0.2539	-3.0353
129.1000	33.9347	-0.0001	0.0100	0.3240	1.3639	-0.0960	-0.0497	1.5548	1.1729	-1.3763	-2.1508	-1.3090	1.7230	0.6482	0.4463	-2.3520
129.1500	33.9509	-0.0001	0.0100	0.3300	1.3469	0.0119	-0.1201	1.3232	1.3706	-0.8518	0.3645	-0.2598	-0.5502	0.2258	0.2064	-2.5076
129.2000	33.9674	-0.0001	0.0100	0.3240	1.3221	-0.0786	-0.0322	1.4785	1.1656	0.1684	0.2234	-2.1133	0.5686	-0.1286	0.1721	-3.2003
129.2500	33.9836	-0.0001	0.0100	0.3300	1.3113	-0.0022	0.0394	1.3158	1.3069	0.2897	-0.0066	-0.4012	-0.9053	-0.6773	0.3875	-2.0976
